date,port_or_region,fuel_type,price,currency
2024-01-10,Taboneo,VLSFO,517.84,USD
2024-01-10,Taboneo,MGO,736.85,USD
2024-01-10,Muara Pantai,IFO380,369.23,USD
2024-01-10,Muara Pantai,VLSFO,523.76,USD
2024-01-10,Muara Pantai,MGO,759.92,USD
2024-01-10,Samarinda,IFO380,360.55,USD
2024-01-10,Samarinda,VLSFO,517.4,USD
2024-01-10,Samarinda,MGO,743.34,USD
2024-01-10,Hampton Roads,IFO380,357.83,USD
2024-01-10,Hampton Roads,VLSFO,514.87,USD
2024-01-10,Hampton Roads,MGO,752.11,USD
2024-01-10,Baltimore,IFO380,375.54,USD
2024-01-10,Baltimore,VLSFO,533.94,USD
2024-01-10,Baltimore,MGO,774.96,USD
2024-01-10,New Orleans,IFO380,355.86,USD
2024-01-10,New Orleans,VLSFO,510.34,USD
2024-01-10,New Orleans,MGO,738.69,USD
2024-01-10,Beira,IFO380,441.37,USD
2024-01-10,Beira,VLSFO,628.26,USD
2024-01-10,Beira,MGO,906.66,USD
2024-01-10,Nacala,IFO380,433.99,USD
2024-01-10,Nacala,VLSFO,624.47,USD
2024-01-10,Nacala,MGO,894.43,USD
2024-01-10,Baltic,IFO380,379.85,USD
2024-01-10,Baltic,VLSFO,536.1,USD
2024-01-10,Baltic,MGO,770.53,USD
2024-01-10,Black Sea,IFO380,340.67,USD
2024-01-10,Black Sea,VLSFO,498.57,USD
2024-01-10,Black Sea,MGO,722.37,USD
2024-01-10,Far East,IFO380,339.92,USD
2024-01-10,Far East,VLSFO,485.53,USD
2024-01-10,Far East,MGO,706.17,USD
2024-02-09,Gladstone,IFO380,402.69,USD
2024-02-09,Gladstone,VLSFO,586.13,USD
2024-02-09,Gladstone,MGO,852.38,USD
2024-02-09,Newcastle,IFO380,402.65,USD
2024-02-09,Newcastle,VLSFO,568.04,USD
2024-02-09,Newcastle,MGO,827.95,USD
2024-02-09,Hay Point,IFO380,420.5,USD
2024-02-09,Hay Point,VLSFO,575.88,USD
2024-02-09,Hay Point,MGO,854.89,USD
2024-02-09,Dalrymple Bay,IFO380,395.15,USD
2024-02-09,Dalrymple Bay,VLSFO,562.98,USD
2024-02-09,Dalrymple Bay,MGO,833.98,USD
2024-02-09,Taboneo,IFO380,373.85,USD
2024-02-09,Taboneo,VLSFO,535.33,USD
2024-02-09,Taboneo,MGO,771.98,USD
2024-02-09,Muara Pantai,IFO380,373.53,USD
2024-02-09,Muara Pantai,VLSFO,531.36,USD
2024-02-09,Muara Pantai,MGO,769.9,USD
2024-02-09,Samarinda,IFO380,368.07,USD
2024-02-09,Samarinda,VLSFO,524.08,USD
2024-02-09,Samarinda,MGO,763.12,USD
2024-02-09,Hampton Roads,IFO380,373.88,USD
2024-02-09,Hampton Roads,VLSFO,531.88,USD
2024-02-09,Hampton Roads,MGO,772.01,USD
2024-02-09,Baltimore,IFO380,339.62,USD
2024-02-09,Baltimore,VLSFO,504.23,USD
2024-02-09,Baltimore,MGO,710.28,USD
2024-02-09,New Orleans,IFO380,367.8,USD
2024-02-09,New Orleans,VLSFO,515.78,USD
2024-02-09,New Orleans,MGO,751.39,USD
2024-02-09,Beira,IFO380,423.63,USD
2024-02-09,Beira,VLSFO,610.59,USD
2024-02-09,Beira,MGO,889.54,USD
2024-02-09,Nacala,IFO380,455.69,USD
2024-02-09,Nacala,VLSFO,638.49,USD
2024-02-09,Nacala,MGO,928.78,USD
2024-02-09,Baltic,IFO380,370.61,USD
2024-02-09,Baltic,VLSFO,534.01,USD
2024-02-09,Baltic,MGO,772.16,USD
2024-02-09,Black Sea,IFO380,363.08,USD
2024-02-09,Black Sea,VLSFO,509.13,USD
2024-02-09,Black Sea,MGO,744.83,USD
2024-02-09,Far East,IFO380,325.27,USD
2024-02-09,Far East,VLSFO,478.73,USD
2024-02-09,Far East,MGO,684.86,USD
2024-03-10,Gladstone,IFO380,391.45,USD
2024-03-10,Gladstone,VLSFO,568.56,USD
2024-03-10,Gladstone,MGO,825.96,USD
2024-03-10,Newcastle,IFO380,390.05,USD
2024-03-10,Newcastle,VLSFO,572.02,USD
2024-03-10,Newcastle,MGO,824.12,USD
2024-03-10,Hay Point,IFO380,386.91,USD
2024-03-10,Hay Point,VLSFO,562.56,USD
2024-03-10,Hay Point,MGO,813.71,USD
2024-03-10,Dalrymple Bay,IFO380,403.02,USD
2024-03-10,Dalrymple Bay,VLSFO,573.86,USD
2024-03-10,Dalrymple Bay,MGO,831.93,USD
2024-03-10,Taboneo,IFO380,374.38,USD
2024-03-10,Taboneo,VLSFO,541.02,USD
2024-03-10,Taboneo,MGO,798.79,USD
2024-03-10,Muara Pantai,IFO380,378.83,USD
2024-03-10,Muara Pantai,VLSFO,534.29,USD
2024-03-10,Muara Pantai,MGO,763.06,USD
2024-03-10,Samarinda,IFO380,363.14,USD
2024-03-10,Samarinda,VLSFO,525.99,USD
2024-03-10,Samarinda,MGO,760.9,USD
2024-03-10,Hampton Roads,IFO380,351.44,USD
2024-03-10,Hampton Roads,VLSFO,503.75,USD
2024-03-10,Hampton Roads,MGO,727.1,USD
2024-03-10,Baltimore,IFO380,367.31,USD
2024-03-10,Baltimore,VLSFO,524.42,USD
2024-03-10,Baltimore,MGO,768.68,USD
2024-03-10,New Orleans,IFO380,361.78,USD
2024-03-10,New Orleans,VLSFO,521.89,USD
2024-03-10,New Orleans,MGO,747.06,USD
2024-03-10,Beira,IFO380,430.81,USD
2024-03-10,Beira,VLSFO,615.46,USD
2024-03-10,Beira,MGO,899.23,USD
2024-03-10,Nacala,IFO380,442.79,USD
2024-03-10,Nacala,VLSFO,639.24,USD
2024-03-10,Nacala,MGO,919.69,USD
2024-03-10,Baltic,IFO380,360.25,USD
2024-03-10,Baltic,VLSFO,526.2,USD
2024-03-10,Baltic,MGO,755.82,USD
2024-03-10,Black Sea,IFO380,355.14,USD
2024-03-10,Black Sea,VLSFO,518.68,USD
2024-03-10,Black Sea,MGO,746.43,USD
2024-03-10,Far East,IFO380,348.63,USD
2024-03-10,Far East,VLSFO,492.03,USD
2024-03-10,Far East,MGO,713.39,USD
2024-04-09,Gladstone,IFO380,400.48,USD
2024-04-09,Gladstone,VLSFO,567.53,USD
2024-04-09,Gladstone,MGO,821.02,USD
2024-04-09,Newcastle,IFO380,393.46,USD
2024-04-09,Newcastle,VLSFO,567.28,USD
2024-04-09,Newcastle,MGO,803.98,USD
2024-04-09,Hay Point,IFO380,415.51,USD
2024-04-09,Hay Point,VLSFO,582.62,USD
2024-04-09,Hay Point,MGO,846.32,USD
2024-04-09,Dalrymple Bay,IFO380,400.03,USD
2024-04-09,Dalrymple Bay,VLSFO,588.37,USD
2024-04-09,Dalrymple Bay,MGO,855.45,USD
2024-04-09,Taboneo,IFO380,385.2,USD
2024-04-09,Taboneo,VLSFO,537.93,USD
2024-04-09,Taboneo,MGO,776.89,USD
2024-04-09,Muara Pantai,IFO380,364.53,USD
2024-04-09,Muara Pantai,VLSFO,525.25,USD
2024-04-09,Muara Pantai,MGO,760.18,USD
2024-04-09,Samarinda,IFO380,378.82,USD
2024-04-09,Samarinda,VLSFO,538.85,USD
2024-04-09,Samarinda,MGO,785.73,USD
2024-04-09,Hampton Roads,IFO380,365.32,USD
2024-04-09,Hampton Roads,VLSFO,511.37,USD
2024-04-09,Hampton Roads,MGO,759.39,USD
2024-04-09,Baltimore,IFO380,384.34,USD
2024-04-09,Baltimore,VLSFO,538.46,USD
2024-04-09,Baltimore,MGO,792.43,USD
2024-04-09,New Orleans,IFO380,352.07,USD
2024-04-09,New Orleans,VLSFO,516.61,USD
2024-04-09,New Orleans,MGO,739.7,USD
2024-04-09,Beira,IFO380,430.74,USD
2024-04-09,Beira,VLSFO,619.43,USD
2024-04-09,Beira,MGO,907.72,USD
2024-04-09,Nacala,IFO380,449.05,USD
2024-04-09,Nacala,VLSFO,640.4,USD
2024-04-09,Nacala,MGO,927.38,USD
2024-04-09,Baltic,IFO380,359.92,USD
2024-04-09,Baltic,VLSFO,513.76,USD
2024-04-09,Baltic,MGO,745.15,USD
2024-04-09,Black Sea,IFO380,353.37,USD
2024-04-09,Black Sea,VLSFO,506.82,USD
2024-04-09,Black Sea,MGO,725.88,USD
2024-04-09,Far East,IFO380,349.35,USD
2024-04-09,Far East,VLSFO,487.16,USD
2024-04-09,Far East,MGO,712.91,USD
2024-05-09,Gladstone,IFO380,408.99,USD
2024-05-09,Gladstone,VLSFO,593.94,USD
2024-05-09,Gladstone,MGO,864.74,USD
2024-05-09,Newcastle,IFO380,397.65,USD
2024-05-09,Newcastle,VLSFO,564.52,USD
2024-05-09,Newcastle,MGO,824.02,USD
2024-05-09,Hay Point,IFO380,397.67,USD
2024-05-09,Hay Point,VLSFO,583.36,USD
2024-05-09,Hay Point,MGO,835.95,USD
2024-05-09,Dalrymple Bay,IFO380,420.03,USD
2024-05-09,Dalrymple Bay,VLSFO,598.33,USD
2024-05-09,Dalrymple Bay,MGO,860.7,USD
2024-05-09,Taboneo,IFO380,368.33,USD
2024-05-09,Taboneo,VLSFO,531.5,USD
2024-05-09,Taboneo,MGO,770.02,USD
2024-05-09,Muara Pantai,IFO380,380.61,USD
2024-05-09,Muara Pantai,VLSFO,533.43,USD
2024-05-09,Muara Pantai,MGO,782.76,USD
2024-05-09,Samarinda,IFO380,373.46,USD
2024-05-09,Samarinda,VLSFO,539.59,USD
2024-05-09,Samarinda,MGO,779.37,USD
2024-05-09,Hampton Roads,IFO380,376.38,USD
2024-05-09,Hampton Roads,VLSFO,537.35,USD
2024-05-09,Hampton Roads,MGO,785.12,USD
2024-05-09,Baltimore,IFO380,369.76,USD
2024-05-09,Baltimore,VLSFO,534.06,USD
2024-05-09,Baltimore,MGO,773.62,USD
2024-05-09,New Orleans,IFO380,365.67,USD
2024-05-09,New Orleans,VLSFO,512.48,USD
2024-05-09,New Orleans,MGO,755.55,USD
2024-05-09,Beira,IFO380,449.48,USD
2024-05-09,Beira,VLSFO,641.18,USD
2024-05-09,Beira,MGO,915.39,USD
2024-05-09,Nacala,IFO380,449.61,USD
2024-05-09,Nacala,VLSFO,641.78,USD
2024-05-09,Nacala,MGO,929.44,USD
2024-05-09,Baltic,IFO380,358.19,USD
2024-05-09,Baltic,VLSFO,506.85,USD
2024-05-09,Baltic,MGO,735.93,USD
2024-05-09,Black Sea,IFO380,360.39,USD
2024-05-09,Black Sea,VLSFO,509.89,USD
2024-05-09,Black Sea,MGO,741.74,USD
2024-05-09,Far East,IFO380,345.32,USD
2024-05-09,Far East,VLSFO,488.92,USD
2024-05-09,Far East,MGO,712.59,USD
2024-06-08,Gladstone,IFO380,399.48,USD
2024-06-08,Gladstone,VLSFO,559.53,USD
2024-06-08,Gladstone,MGO,805.99,USD
2024-06-08,Newcastle,IFO380,386.33,USD
2024-06-08,Newcastle,VLSFO,552.19,USD
2024-06-08,Newcastle,MGO,801.11,USD
2024-06-08,Hay Point,IFO380,403.99,USD
2024-06-08,Hay Point,VLSFO,561.08,USD
2024-06-08,Hay Point,MGO,837.3,USD
2024-06-08,Dalrymple Bay,IFO380,392.75,USD
2024-06-08,Dalrymple Bay,VLSFO,576.43,USD
2024-06-08,Dalrymple Bay,MGO,830.88,USD
2024-06-08,Taboneo,IFO380,375.85,USD
2024-06-08,Taboneo,VLSFO,531.32,USD
2024-06-08,Taboneo,MGO,764.0,USD
2024-06-08,Muara Pantai,IFO380,368.99,USD
2024-06-08,Muara Pantai,VLSFO,520.86,USD
2024-06-08,Muara Pantai,MGO,749.93,USD
2024-06-08,Samarinda,IFO380,355.21,USD
2024-06-08,Samarinda,VLSFO,518.83,USD
2024-06-08,Samarinda,MGO,756.44,USD
2024-06-08,Hampton Roads,IFO380,365.15,USD
2024-06-08,Hampton Roads,VLSFO,523.48,USD
2024-06-08,Hampton Roads,MGO,746.6,USD
2024-06-08,Baltimore,IFO380,352.61,USD
2024-06-08,Baltimore,VLSFO,518.49,USD
2024-06-08,Baltimore,MGO,746.48,USD
2024-06-08,New Orleans,IFO380,339.8,USD
2024-06-08,New Orleans,VLSFO,484.64,USD
2024-06-08,New Orleans,MGO,709.79,USD
2024-06-08,Beira,IFO380,420.51,USD
2024-06-08,Beira,VLSFO,615.44,USD
2024-06-08,Beira,MGO,896.73,USD
2024-06-08,Nacala,IFO380,430.66,USD
2024-06-08,Nacala,VLSFO,622.54,USD
2024-06-08,Nacala,MGO,900.24,USD
2024-06-08,Baltic,IFO380,345.96,USD
2024-06-08,Baltic,VLSFO,487.02,USD
2024-06-08,Baltic,MGO,708.44,USD
2024-06-08,Black Sea,IFO380,348.94,USD
2024-06-08,Black Sea,VLSFO,500.01,USD
2024-06-08,Black Sea,MGO,728.35,USD
2024-06-08,Far East,IFO380,333.69,USD
2024-06-08,Far East,VLSFO,480.61,USD
2024-06-08,Far East,MGO,685.1,USD
2024-07-08,Gladstone,IFO380,417.69,USD
2024-07-08,Gladstone,VLSFO,589.3,USD
2024-07-08,Gladstone,MGO,850.23,USD
2024-07-08,Newcastle,IFO380,404.24,USD
2024-07-08,Newcastle,VLSFO,581.12,USD
2024-07-08,Newcastle,MGO,838.53,USD
2024-07-08,Hay Point,IFO380,407.94,USD
2024-07-08,Hay Point,VLSFO,587.22,USD
2024-07-08,Hay Point,MGO,854.05,USD
2024-07-08,Dalrymple Bay,IFO380,411.35,USD
2024-07-08,Dalrymple Bay,VLSFO,598.85,USD
2024-07-08,Dalrymple Bay,MGO,870.09,USD
2024-07-08,Taboneo,IFO380,385.12,USD
2024-07-08,Taboneo,VLSFO,546.31,USD
2024-07-08,Taboneo,MGO,807.23,USD
2024-07-08,Muara Pantai,IFO380,384.77,USD
2024-07-08,Muara Pantai,VLSFO,541.88,USD
2024-07-08,Muara Pantai,MGO,776.7,USD
2024-07-08,Samarinda,IFO380,378.29,USD
2024-07-08,Samarinda,VLSFO,535.25,USD
2024-07-08,Samarinda,MGO,777.09,USD
2024-07-08,Hampton Roads,IFO380,368.62,USD
2024-07-08,Hampton Roads,VLSFO,522.17,USD
2024-07-08,Hampton Roads,MGO,757.95,USD
2024-07-08,Baltimore,IFO380,364.9,USD
2024-07-08,Baltimore,VLSFO,535.04,USD
2024-07-08,Baltimore,MGO,768.99,USD
2024-07-08,New Orleans,IFO380,371.5,USD
2024-07-08,New Orleans,VLSFO,525.82,USD
2024-07-08,New Orleans,MGO,761.77,USD
2024-07-08,Beira,IFO380,443.16,USD
2024-07-08,Beira,VLSFO,648.04,USD
2024-07-08,Beira,MGO,932.02,USD
2024-07-08,Nacala,IFO380,460.07,USD
2024-07-08,Nacala,VLSFO,640.93,USD
2024-07-08,Nacala,MGO,924.3,USD
2024-07-08,Baltic,IFO380,363.53,USD
2024-07-08,Baltic,VLSFO,511.84,USD
2024-07-08,Baltic,MGO,742.68,USD
2024-07-08,Black Sea,IFO380,364.68,USD
2024-07-08,Black Sea,VLSFO,510.92,USD
2024-07-08,Black Sea,MGO,746.3,USD
2024-07-08,Far East,IFO380,351.72,USD
2024-07-08,Far East,VLSFO,501.2,USD
2024-07-08,Far East,MGO,726.03,USD
2024-08-07,Gladstone,IFO380,393.03,USD
2024-08-07,Gladstone,VLSFO,561.89,USD
2024-08-07,Gladstone,MGO,819.37,USD
2024-08-07,Newcastle,IFO380,393.79,USD
2024-08-07,Newcastle,VLSFO,556.44,USD
2024-08-07,Newcastle,MGO,822.25,USD
2024-08-07,Hay Point,IFO380,404.66,USD
2024-08-07,Hay Point,VLSFO,577.91,USD
2024-08-07,Hay Point,MGO,841.7,USD
2024-08-07,Dalrymple Bay,IFO380,401.61,USD
2024-08-07,Dalrymple Bay,VLSFO,583.43,USD
2024-08-07,Dalrymple Bay,MGO,848.7,USD
2024-08-07,Taboneo,IFO380,357.93,USD
2024-08-07,Taboneo,VLSFO,508.07,USD
2024-08-07,Taboneo,MGO,728.74,USD
2024-08-07,Muara Pantai,IFO380,358.66,USD
2024-08-07,Muara Pantai,VLSFO,522.18,USD
2024-08-07,Muara Pantai,MGO,773.84,USD
2024-08-07,Samarinda,IFO380,363.29,USD
2024-08-07,Samarinda,VLSFO,526.35,USD
2024-08-07,Samarinda,MGO,756.78,USD
2024-08-07,Hampton Roads,IFO380,362.72,USD
2024-08-07,Hampton Roads,VLSFO,522.03,USD
2024-08-07,Hampton Roads,MGO,762.53,USD
2024-08-07,Baltimore,IFO380,361.17,USD
2024-08-07,Baltimore,VLSFO,524.31,USD
2024-08-07,Baltimore,MGO,765.52,USD
2024-08-07,New Orleans,IFO380,341.93,USD
2024-08-07,New Orleans,VLSFO,496.73,USD
2024-08-07,New Orleans,MGO,720.67,USD
2024-08-07,Beira,IFO380,411.31,USD
2024-08-07,Beira,VLSFO,604.11,USD
2024-08-07,Beira,MGO,873.34,USD
2024-08-07,Nacala,IFO380,434.57,USD
2024-08-07,Nacala,VLSFO,618.55,USD
2024-08-07,Nacala,MGO,909.03,USD
2024-08-07,Baltic,IFO380,349.53,USD
2024-08-07,Baltic,VLSFO,509.11,USD
2024-08-07,Baltic,MGO,727.7,USD
2024-08-07,Black Sea,IFO380,345.3,USD
2024-08-07,Black Sea,VLSFO,498.32,USD
2024-08-07,Black Sea,MGO,719.47,USD
2024-08-07,Far East,IFO380,347.14,USD
2024-08-07,Far East,VLSFO,480.36,USD
2024-08-07,Far East,MGO,700.98,USD
2024-09-06,Gladstone,IFO380,397.26,USD
2024-09-06,Gladstone,VLSFO,574.79,USD
2024-09-06,Gladstone,MGO,823.17,USD
2024-09-06,Newcastle,IFO380,393.12,USD
2024-09-06,Newcastle,VLSFO,568.55,USD
2024-09-06,Newcastle,MGO,829.03,USD
2024-09-06,Hay Point,IFO380,406.16,USD
2024-09-06,Hay Point,VLSFO,578.23,USD
2024-09-06,Hay Point,MGO,845.54,USD
2024-09-06,Dalrymple Bay,IFO380,384.83,USD
2024-09-06,Dalrymple Bay,VLSFO,561.85,USD
2024-09-06,Dalrymple Bay,MGO,814.31,USD
2024-09-06,Taboneo,IFO380,374.62,USD
2024-09-06,Taboneo,VLSFO,538.53,USD
2024-09-06,Taboneo,MGO,779.53,USD
2024-09-06,Muara Pantai,IFO380,363.21,USD
2024-09-06,Muara Pantai,VLSFO,527.71,USD
2024-09-06,Muara Pantai,MGO,776.26,USD
2024-09-06,Samarinda,IFO380,375.49,USD
2024-09-06,Samarinda,VLSFO,524.07,USD
2024-09-06,Samarinda,MGO,759.49,USD
2024-09-06,Hampton Roads,IFO380,355.17,USD
2024-09-06,Hampton Roads,VLSFO,514.2,USD
2024-09-06,Hampton Roads,MGO,737.6,USD
2024-09-06,Baltimore,IFO380,357.3,USD
2024-09-06,Baltimore,VLSFO,524.17,USD
2024-09-06,Baltimore,MGO,752.17,USD
2024-09-06,New Orleans,IFO380,351.11,USD
2024-09-06,New Orleans,VLSFO,493.93,USD
2024-09-06,New Orleans,MGO,706.87,USD
2024-09-06,Beira,IFO380,435.56,USD
2024-09-06,Beira,VLSFO,610.45,USD
2024-09-06,Beira,MGO,893.77,USD
2024-09-06,Nacala,IFO380,446.91,USD
2024-09-06,Nacala,VLSFO,639.1,USD
2024-09-06,Nacala,MGO,919.29,USD
2024-09-06,Baltic,IFO380,357.24,USD
2024-09-06,Baltic,VLSFO,516.3,USD
2024-09-06,Baltic,MGO,741.87,USD
2024-09-06,Black Sea,IFO380,346.78,USD
2024-09-06,Black Sea,VLSFO,496.93,USD
2024-09-06,Black Sea,MGO,724.39,USD
2024-09-06,Far East,IFO380,350.06,USD
2024-09-06,Far East,VLSFO,507.79,USD
2024-09-06,Far East,MGO,720.83,USD
2024-10-06,Gladstone,IFO380,383.06,USD
2024-10-06,Gladstone,VLSFO,549.07,USD
2024-10-06,Gladstone,MGO,802.68,USD
2024-10-06,Newcastle,IFO380,362.23,USD
2024-10-06,Newcastle,VLSFO,527.27,USD
2024-10-06,Newcastle,MGO,758.42,USD
2024-10-06,Hay Point,IFO380,372.97,USD
2024-10-06,Hay Point,VLSFO,537.72,USD
2024-10-06,Hay Point,MGO,782.21,USD
2024-10-06,Dalrymple Bay,IFO380,379.41,USD
2024-10-06,Dalrymple Bay,VLSFO,538.15,USD
2024-10-06,Dalrymple Bay,MGO,772.9,USD
2024-10-06,Taboneo,IFO380,347.68,USD
2024-10-06,Taboneo,VLSFO,497.27,USD
2024-10-06,Taboneo,MGO,730.11,USD
2024-10-06,Muara Pantai,IFO380,342.09,USD
2024-10-06,Muara Pantai,VLSFO,489.11,USD
2024-10-06,Muara Pantai,MGO,708.52,USD
2024-10-06,Samarinda,IFO380,364.17,USD
2024-10-06,Samarinda,VLSFO,504.63,USD
2024-10-06,Samarinda,MGO,728.83,USD
2024-10-06,Hampton Roads,IFO380,333.58,USD
2024-10-06,Hampton Roads,VLSFO,474.9,USD
2024-10-06,Hampton Roads,MGO,692.6,USD
2024-10-06,Baltimore,IFO380,341.19,USD
2024-10-06,Baltimore,VLSFO,487.78,USD
2024-10-06,Baltimore,MGO,717.58,USD
2024-10-06,New Orleans,IFO380,347.45,USD
2024-10-06,New Orleans,VLSFO,494.46,USD
2024-10-06,New Orleans,MGO,711.82,USD
2024-10-06,Beira,IFO380,416.15,USD
2024-10-06,Beira,VLSFO,591.23,USD
2024-10-06,Beira,MGO,863.52,USD
2024-10-06,Nacala,IFO380,410.28,USD
2024-10-06,Nacala,VLSFO,583.76,USD
2024-10-06,Nacala,MGO,851.28,USD
2024-10-06,Baltic,IFO380,358.39,USD
2024-10-06,Baltic,VLSFO,498.9,USD
2024-10-06,Baltic,MGO,727.23,USD
2024-10-06,Black Sea,IFO380,338.43,USD
2024-10-06,Black Sea,VLSFO,476.13,USD
2024-10-06,Black Sea,MGO,692.33,USD
2024-10-06,Far East,IFO380,330.17,USD
2024-10-06,Far East,VLSFO,481.83,USD
2024-10-06,Far East,MGO,691.11,USD
2024-11-05,Gladstone,IFO380,395.26,USD
2024-11-05,Gladstone,VLSFO,556.66,USD
2024-11-05,Gladstone,MGO,810.41,USD
2024-11-05,Newcastle,IFO380,365.7,USD
2024-11-05,Newcastle,VLSFO,527.4,USD
2024-11-05,Newcastle,MGO,760.34,USD
2024-11-05,Hay Point,IFO380,391.91,USD
2024-11-05,Hay Point,VLSFO,557.31,USD
2024-11-05,Hay Point,MGO,812.46,USD
2024-11-05,Dalrymple Bay,IFO380,396.59,USD
2024-11-05,Dalrymple Bay,VLSFO,566.71,USD
2024-11-05,Dalrymple Bay,MGO,822.81,USD
2024-11-05,Taboneo,IFO380,348.98,USD
2024-11-05,Taboneo,VLSFO,502.43,USD
2024-11-05,Taboneo,MGO,724.4,USD
2024-11-05,Muara Pantai,IFO380,359.9,USD
2024-11-05,Muara Pantai,VLSFO,513.45,USD
2024-11-05,Muara Pantai,MGO,730.48,USD
2024-11-05,Samarinda,IFO380,363.83,USD
2024-11-05,Samarinda,VLSFO,518.66,USD
2024-11-05,Samarinda,MGO,761.33,USD
2024-11-05,Hampton Roads,IFO380,347.5,USD
2024-11-05,Hampton Roads,VLSFO,493.73,USD
2024-11-05,Hampton Roads,MGO,712.21,USD
2024-11-05,Baltimore,IFO380,350.88,USD
2024-11-05,Baltimore,VLSFO,503.92,USD
2024-11-05,Baltimore,MGO,722.88,USD
2024-11-05,New Orleans,IFO380,344.1,USD
2024-11-05,New Orleans,VLSFO,486.73,USD
2024-11-05,New Orleans,MGO,710.84,USD
2024-11-05,Beira,IFO380,419.44,USD
2024-11-05,Beira,VLSFO,604.29,USD
2024-11-05,Beira,MGO,882.19,USD
2024-11-05,Nacala,IFO380,425.49,USD
2024-11-05,Nacala,VLSFO,592.58,USD
2024-11-05,Nacala,MGO,855.02,USD
2024-11-05,Baltic,IFO380,357.87,USD
2024-11-05,Baltic,VLSFO,502.74,USD
2024-11-05,Baltic,MGO,734.61,USD
2024-11-05,Black Sea,IFO380,335.99,USD
2024-11-05,Black Sea,VLSFO,483.8,USD
2024-11-05,Black Sea,MGO,715.85,USD
2024-11-05,Far East,IFO380,326.63,USD
2024-11-05,Far East,VLSFO,472.39,USD
2024-11-05,Far East,MGO,689.39,USD
2024-12-05,Gladstone,IFO380,366.92,USD
2024-12-05,Gladstone,VLSFO,535.77,USD
2024-12-05,Gladstone,MGO,765.42,USD
2024-12-05,Newcastle,IFO380,362.64,USD
2024-12-05,Newcastle,VLSFO,520.94,USD
2024-12-05,Newcastle,MGO,746.04,USD
2024-12-05,Hay Point,IFO380,371.89,USD
2024-12-05,Hay Point,VLSFO,531.52,USD
2024-12-05,Hay Point,MGO,772.22,USD
2024-12-05,Dalrymple Bay,IFO380,377.29,USD
2024-12-05,Dalrymple Bay,VLSFO,555.64,USD
2024-12-05,Dalrymple Bay,MGO,795.29,USD
2024-12-05,Taboneo,IFO380,355.03,USD
2024-12-05,Taboneo,VLSFO,509.2,USD
2024-12-05,Taboneo,MGO,733.26,USD
2024-12-05,Muara Pantai,IFO380,358.3,USD
2024-12-05,Muara Pantai,VLSFO,505.2,USD
2024-12-05,Muara Pantai,MGO,735.26,USD
2024-12-05,Samarinda,IFO380,345.52,USD
2024-12-05,Samarinda,VLSFO,488.83,USD
2024-12-05,Samarinda,MGO,715.83,USD
2024-12-05,Hampton Roads,IFO380,338.56,USD
2024-12-05,Hampton Roads,VLSFO,484.96,USD
2024-12-05,Hampton Roads,MGO,698.29,USD
2024-12-05,Baltimore,IFO380,343.31,USD
2024-12-05,Baltimore,VLSFO,495.4,USD
2024-12-05,Baltimore,MGO,726.42,USD
2024-12-05,New Orleans,IFO380,328.39,USD
2024-12-05,New Orleans,VLSFO,458.65,USD
2024-12-05,New Orleans,MGO,658.02,USD
2024-12-05,Beira,IFO380,390.8,USD
2024-12-05,Beira,VLSFO,565.93,USD
2024-12-05,Beira,MGO,810.4,USD
2024-12-05,Nacala,IFO380,409.45,USD
2024-12-05,Nacala,VLSFO,581.48,USD
2024-12-05,Nacala,MGO,836.14,USD
2024-12-05,Baltic,IFO380,330.08,USD
2024-12-05,Baltic,VLSFO,478.27,USD
2024-12-05,Baltic,MGO,692.66,USD
2024-12-05,Black Sea,IFO380,320.28,USD
2024-12-05,Black Sea,VLSFO,453.24,USD
2024-12-05,Black Sea,MGO,663.36,USD
2024-12-05,Far East,IFO380,311.63,USD
2024-12-05,Far East,VLSFO,449.46,USD
2024-12-05,Far East,MGO,652.32,USD
2025-01-04,Gladstone,IFO380,378.24,USD
2025-01-04,Gladstone,VLSFO,525.46,USD
2025-01-04,Gladstone,MGO,756.52,USD
2025-01-04,Newcastle,IFO380,356.41,USD
2025-01-04,Newcastle,VLSFO,531.51,USD
2025-01-04,Newcastle,MGO,762.71,USD
2025-01-04,Hay Point,IFO380,381.11,USD
2025-01-04,Hay Point,VLSFO,549.87,USD
2025-01-04,Hay Point,MGO,800.35,USD
2025-01-04,Dalrymple Bay,IFO380,369.25,USD
2025-01-04,Dalrymple Bay,VLSFO,541.46,USD
2025-01-04,Dalrymple Bay,MGO,770.86,USD
2025-01-04,Taboneo,IFO380,349.89,USD
2025-01-04,Taboneo,VLSFO,494.5,USD
2025-01-04,Taboneo,MGO,721.75,USD
2025-01-04,Muara Pantai,IFO380,333.6,USD
2025-01-04,Muara Pantai,VLSFO,479.42,USD
2025-01-04,Muara Pantai,MGO,688.36,USD
2025-01-04,Samarinda,IFO380,343.47,USD
2025-01-04,Samarinda,VLSFO,487.53,USD
2025-01-04,Samarinda,MGO,715.45,USD
2025-01-04,Hampton Roads,IFO380,339.73,USD
2025-01-04,Hampton Roads,VLSFO,489.42,USD
2025-01-04,Hampton Roads,MGO,705.71,USD
2025-01-04,Baltimore,IFO380,338.58,USD
2025-01-04,Baltimore,VLSFO,477.91,USD
2025-01-04,Baltimore,MGO,714.77,USD
2025-01-04,New Orleans,IFO380,321.29,USD
