tender_id,tender_date,broker_id,origin,destination_port,cargo_type,vessel_class,route_id,quantity_mt,quoted_freight_usd_mt,contract_duration_days,market_freight_usd_mt,predicted_fair_value_usd_mt,fair_value_lower_usd_mt,fair_value_upper_usd_mt,bunker_price_usd_mt,congestion_index,predicted_waiting_hours,broker_historical_bid_count,broker_historical_premium_pct,vessel_historical_bid_count,broker_vessel_historical_frequency,synthetic_anomaly_ground_truth,bid_rank,winner,bid_deviation_pct,bid_spread_pct,fair_value_band_breach,high_positive_deviation_flag
TND-2023-0018,2024-09-27,BRK-TRITON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68098.0,20.27,35,20.04,20.62,18.97,22.27,520.3,0.51,45.4,51,-2.99,15,13,0,4,0,-1.7,12.91,0,0
TND-2023-0018,2024-09-27,BRK-SOUTHERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68191.0,21.05,33,20.04,20.62,18.97,22.27,520.3,0.51,45.4,67,-3.36,6,10,0,5,0,2.09,12.91,0,0
TND-2023-0018,2024-09-27,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72474.0,21.22,14,20.04,20.62,18.97,22.27,520.3,0.51,45.4,26,-4.08,31,7,0,6,0,2.91,12.91,0,0
TND-2023-0018,2024-09-27,BRK-GLOBAL,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68280.0,22.21,40,20.04,20.62,18.97,22.27,520.3,0.51,45.4,42,0.38,12,14,0,7,0,7.71,12.91,0,0
TND-2023-0019,2024-07-10,BRK-OCEANIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70853.0,24.51,30,22.75,22.42,20.63,24.21,540.3,0.17,12.7,50,1.63,45,6,1,1,1,9.32,30.31,1,0
TND-2023-0019,2024-07-10,BRK-TRITON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71352.0,25.12,18,22.75,22.42,20.63,24.21,540.3,0.17,12.7,20,1.54,31,11,1,2,0,12.04,30.31,1,1
TND-2023-0019,2024-07-10,BRK-NAVIGATOR,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72354.0,25.24,34,22.75,22.42,20.63,24.21,540.3,0.17,12.7,41,3.03,31,5,1,3,0,12.58,30.31,1,1
TND-2023-0019,2024-07-10,BRK-ALLIANCE,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70142.0,27.84,38,22.75,22.42,20.63,24.21,540.3,0.17,12.7,74,0.89,28,1,1,4,0,24.17,30.31,1,1
TND-2023-0019,2024-07-10,BRK-APEX,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,73452.0,28.01,14,22.75,22.42,20.63,24.21,540.3,0.17,12.7,18,1.35,49,13,1,5,0,24.93,30.31,1,1
TND-2023-0019,2024-07-10,BRK-ZENITH,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70775.0,29.4,21,22.75,22.42,20.63,24.21,540.3,0.17,12.7,20,4.58,15,12,1,6,0,31.13,30.31,1,1
TND-2023-0019,2024-07-10,BRK-VANGUARD,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71809.0,29.51,31,22.75,22.42,20.63,24.21,540.3,0.17,12.7,62,5.36,35,11,1,7,0,31.62,30.31,1,1
TND-2023-0019,2024-07-10,BRK-SOUTHERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71670.0,31.94,35,22.75,22.42,20.63,24.21,540.3,0.17,12.7,59,-2.34,12,12,1,8,0,42.46,30.31,1,1
TND-2023-0020,2025-02-11,BRK-TRITON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149322.0,32.0,40,34.63,33.83,31.12,36.54,642.1,0.66,84.4,41,0.36,9,10,0,1,1,-5.41,8.62,0,0
TND-2023-0020,2025-02-11,BRK-PACIFIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,141282.0,32.0,43,34.63,33.83,31.12,36.54,642.1,0.66,84.4,31,-4.31,35,1,0,2,0,-5.41,8.62,0,0
TND-2023-0020,2025-02-11,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,139651.0,32.34,26,34.63,33.83,31.12,36.54,642.1,0.66,84.4,14,1.59,13,6,0,3,0,-4.4,8.62,0,0
TND-2023-0020,2025-02-11,BRK-EASTERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151949.0,33.5,14,34.63,33.83,31.12,36.54,642.1,0.66,84.4,10,7.01,14,7,0,4,0,-0.98,8.62,0,0
TND-2023-0020,2025-02-11,BRK-GLOBAL,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151313.0,33.99,32,34.63,33.83,31.12,36.54,642.1,0.66,84.4,49,-0.62,31,1,0,5,0,0.47,8.62,0,0
TND-2023-0020,2025-02-11,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149103.0,34.55,36,34.63,33.83,31.12,36.54,642.1,0.66,84.4,38,5.14,28,10,0,6,0,2.13,8.62,0,0
TND-2023-0020,2025-02-11,BRK-MARITIME,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,142377.0,34.76,26,34.63,33.83,31.12,36.54,642.1,0.66,84.4,66,1.22,37,9,0,7,0,2.75,8.62,0,0
TND-2023-0021,2024-04-17,BRK-HORIZON,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,162021.0,16.53,44,18.22,17.56,16.16,18.96,645.2,0.82,86.3,64,4.34,45,9,0,1,1,-5.87,14.82,0,0
TND-2023-0021,2024-04-17,BRK-OCEANIC,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,151175.0,16.78,19,18.22,17.56,16.16,18.96,645.2,0.82,86.3,62,-0.17,32,8,0,2,0,-4.44,14.82,0,0
TND-2023-0021,2024-04-17,BRK-ZENITH,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,151839.0,17.37,36,18.22,17.56,16.16,18.96,645.2,0.82,86.3,17,-0.53,43,8,0,3,0,-1.08,14.82,0,0
TND-2023-0021,2024-04-17,BRK-SOUTHERN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,148753.0,18.71,31,18.22,17.56,16.16,18.96,645.2,0.82,86.3,38,5.23,11,4,0,4,0,6.55,14.82,0,0
TND-2023-0021,2024-04-17,BRK-AEGEAN,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,159104.0,18.79,23,18.22,17.56,16.16,18.96,645.2,0.82,86.3,71,1.46,9,2,0,5,0,7.0,14.82,0,0
TND-2023-0021,2024-04-17,BRK-MARITIME,Hay Point,GAN,Coking Coal,Capesize,AUS_GAN_CAP,150456.0,18.98,37,18.22,17.56,16.16,18.96,645.2,0.82,86.3,68,1.81,23,1,0,6,0,8.09,14.82,1,0
TND-2023-0022,2024-02-13,BRK-SOUTHERN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72238.0,17.78,27,18.79,18.71,17.21,20.21,583.8,0.65,81.3,41,2.74,28,12,0,1,1,-4.97,13.27,0,0
TND-2023-0022,2024-02-13,BRK-PACIFIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,73086.0,17.88,21,18.79,18.71,17.21,20.21,583.8,0.65,81.3,62,3.09,20,11,0,2,0,-4.44,13.27,0,0
TND-2023-0022,2024-02-13,BRK-MARITIME,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,75132.0,18.87,38,18.79,18.71,17.21,20.21,583.8,0.65,81.3,12,1.86,47,1,0,3,0,0.86,13.27,0,0
TND-2023-0022,2024-02-13,BRK-GLOBAL,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72477.0,19.06,43,18.79,18.71,17.21,20.21,583.8,0.65,81.3,22,5.0,47,12,0,4,0,1.87,13.27,0,0
TND-2023-0022,2024-02-13,BRK-ALLIANCE,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72142.0,20.14,14,18.79,18.71,17.21,20.21,583.8,0.65,81.3,77,1.24,14,13,0,5,0,7.64,13.27,0,0
TND-2023-0023,2023-01-02,BRK-EASTERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74491.0,10.58,35,11.62,11.3,10.4,12.2,759.4,0.39,17.6,46,2.19,20,2,0,1,1,-6.37,16.35,0,0
TND-2023-0023,2023-01-02,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69329.0,10.78,28,11.62,11.3,10.4,12.2,759.4,0.39,17.6,29,-0.73,17,6,0,2,0,-4.6,16.35,0,0
TND-2023-0023,2023-01-02,BRK-ZENITH,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74114.0,10.89,37,11.62,11.3,10.4,12.2,759.4,0.39,17.6,13,8.23,40,1,0,3,0,-3.63,16.35,0,0
TND-2023-0023,2023-01-02,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75541.0,11.47,37,11.62,11.3,10.4,12.2,759.4,0.39,17.6,79,2.49,25,11,0,4,0,1.5,16.35,0,0
TND-2023-0023,2023-01-02,BRK-MERIDIAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70698.0,11.82,42,11.62,11.3,10.4,12.2,759.4,0.39,17.6,65,2.17,33,3,0,5,0,4.6,16.35,0,0
TND-2023-0023,2023-01-02,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71038.0,11.84,43,11.62,11.3,10.4,12.2,759.4,0.39,17.6,62,4.11,34,6,0,6,0,4.78,16.35,0,0
TND-2023-0023,2023-01-02,BRK-NAVIGATOR,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71804.0,12.23,32,11.62,11.3,10.4,12.2,759.4,0.39,17.6,60,0.26,25,10,0,7,0,8.23,16.35,1,0
TND-2023-0023,2023-01-02,BRK-AEGEAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68417.0,12.31,33,11.62,11.3,10.4,12.2,759.4,0.39,17.6,24,-1.51,46,5,0,8,0,8.94,16.35,1,0
TND-2023-0024,2024-01-30,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71298.0,20.81,26,22.98,22.29,20.51,24.07,543.8,0.62,65.4,14,5.06,19,8,0,1,1,-6.64,15.67,0,0
TND-2023-0024,2024-01-30,BRK-NAVIGATOR,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68426.0,21.22,18,22.98,22.29,20.51,24.07,543.8,0.62,65.4,62,-1.56,16,3,0,2,0,-4.8,15.67,0,0
TND-2023-0024,2024-01-30,BRK-ZENITH,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67918.0,22.66,42,22.98,22.29,20.51,24.07,543.8,0.62,65.4,29,2.52,17,13,0,3,0,1.66,15.67,0,0
TND-2023-0024,2024-01-30,BRK-APEX,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68286.0,22.96,32,22.98,22.29,20.51,24.07,543.8,0.62,65.4,48,0.41,36,9,0,4,0,3.01,15.67,0,0
TND-2023-0024,2024-01-30,BRK-PACIFIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69929.0,22.98,30,22.98,22.29,20.51,24.07,543.8,0.62,65.4,69,-1.36,43,12,0,5,0,3.1,15.67,0,0
TND-2023-0024,2024-01-30,BRK-HORIZON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72967.0,23.74,42,22.98,22.29,20.51,24.07,543.8,0.62,65.4,66,-1.08,20,6,0,6,0,6.51,15.67,0,0
TND-2023-0024,2024-01-30,BRK-ALLIANCE,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,71947.0,23.8,20,22.98,22.29,20.51,24.07,543.8,0.62,65.4,31,-2.2,5,12,0,7,0,6.77,15.67,0,0
TND-2023-0024,2024-01-30,BRK-AEGEAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69608.0,24.07,32,22.98,22.29,20.51,24.07,543.8,0.62,65.4,47,1.5,23,14,0,8,0,7.99,15.67,0,0
TND-2023-0025,2025-07-25,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,149918.0,27.44,38,29.43,28.82,26.51,31.13,687.7,0.35,23.0,35,-1.72,5,7,0,1,1,-4.79,14.18,0,0
TND-2023-0025,2025-07-25,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150228.0,27.58,39,29.43,28.82,26.51,31.13,687.7,0.35,23.0,35,5.86,23,10,0,2,0,-4.3,14.18,0,0
TND-2023-0025,2025-07-25,BRK-SOUTHERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,152230.0,27.69,26,29.43,28.82,26.51,31.13,687.7,0.35,23.0,58,-1.84,39,2,0,3,0,-3.92,14.18,0,0
TND-2023-0025,2025-07-25,BRK-MARITIME,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151277.0,31.33,33,29.43,28.82,26.51,31.13,687.7,0.35,23.0,76,5.46,11,6,0,4,0,8.71,14.18,1,0
TND-2023-0026,2024-09-24,BRK-HORIZON,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,77394.0,17.9,30,18.86,18.94,17.42,20.46,650.2,0.63,66.3,14,-1.18,43,8,0,1,1,-5.49,14.92,0,0
TND-2023-0026,2024-09-24,BRK-OCEANIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72510.0,18.06,39,18.86,18.94,17.42,20.46,650.2,0.63,66.3,16,0.69,6,11,0,2,0,-4.65,14.92,0,0
TND-2023-0026,2024-09-24,BRK-GLOBAL,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,77409.0,18.88,39,18.86,18.94,17.42,20.46,650.2,0.63,66.3,63,3.6,20,10,0,3,0,-0.32,14.92,0,0
TND-2023-0026,2024-09-24,BRK-APEX,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,72401.0,19.23,16,18.86,18.94,17.42,20.46,650.2,0.63,66.3,28,1.74,11,13,0,4,0,1.53,14.92,0,0
TND-2023-0026,2024-09-24,BRK-AEGEAN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,71636.0,19.65,27,18.86,18.94,17.42,20.46,650.2,0.63,66.3,32,4.89,19,3,0,5,0,3.75,14.92,0,0
TND-2023-0026,2024-09-24,BRK-PACIFIC,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,74522.0,19.96,14,18.86,18.94,17.42,20.46,650.2,0.63,66.3,29,2.85,8,4,0,6,0,5.39,14.92,0,0
TND-2023-0026,2024-09-24,BRK-MARITIME,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,74934.0,20.32,38,18.86,18.94,17.42,20.46,650.2,0.63,66.3,37,5.96,19,11,0,7,0,7.29,14.92,0,0
TND-2023-0026,2024-09-24,BRK-EASTERN,Gladstone,PAR,Coking Coal,Panamax,AUS_PAR_PAN,76709.0,20.57,16,18.86,18.94,17.42,20.46,650.2,0.63,66.3,11,1.3,49,2,0,8,0,8.61,14.92,1,0
TND-2023-0027,2024-02-28,BRK-MARITIME,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70711.0,22.01,15,22.34,21.84,20.09,23.59,574.2,0.68,35.3,35,0.26,36,8,0,1,1,0.78,8.0,0,0
TND-2023-0027,2024-02-28,BRK-NAVIGATOR,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72286.0,22.27,37,22.34,21.84,20.09,23.59,574.2,0.68,35.3,53,-1.49,16,4,0,2,0,1.97,8.0,0,0
TND-2023-0027,2024-02-28,BRK-MERIDIAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68046.0,22.6,19,22.34,21.84,20.09,23.59,574.2,0.68,35.3,76,-5.85,48,7,0,3,0,3.48,8.0,0,0
TND-2023-0027,2024-02-28,BRK-AEGEAN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,70356.0,23.21,31,22.34,21.84,20.09,23.59,574.2,0.68,35.3,76,-3.02,18,1,0,4,0,6.27,8.0,0,0
TND-2023-0027,2024-02-28,BRK-EASTERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69250.0,23.37,27,22.34,21.84,20.09,23.59,574.2,0.68,35.3,69,-0.18,11,3,0,5,0,7.01,8.0,0,0
TND-2023-0027,2024-02-28,BRK-HORIZON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,69290.0,23.77,39,22.34,21.84,20.09,23.59,574.2,0.68,35.3,33,4.56,12,1,0,6,0,8.84,8.0,1,0
TND-2023-0028,2023-06-07,BRK-HORIZON,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67199.0,20.46,42,20.94,21.6,19.87,23.33,688.0,0.27,34.8,39,0.94,14,1,0,1,1,-5.28,10.9,0,0
TND-2023-0028,2023-06-07,BRK-ZENITH,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,67194.0,20.8,20,20.94,21.6,19.87,23.33,688.0,0.27,34.8,42,-1.28,13,1,0,2,0,-3.7,10.9,0,0
TND-2023-0028,2023-06-07,BRK-PACIFIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72522.0,21.2,18,20.94,21.6,19.87,23.33,688.0,0.27,34.8,17,2.76,24,2,0,3,0,-1.85,10.9,0,0
TND-2023-0028,2023-06-07,BRK-NAVIGATOR,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,66809.0,21.47,44,20.94,21.6,19.87,23.33,688.0,0.27,34.8,17,2.73,41,3,0,4,0,-0.6,10.9,0,0
TND-2023-0028,2023-06-07,BRK-GLOBAL,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68006.0,22.11,15,20.94,21.6,19.87,23.33,688.0,0.27,34.8,68,0.73,26,7,0,5,0,2.36,10.9,0,0
TND-2023-0028,2023-06-07,BRK-OCEANIC,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,68354.0,22.2,25,20.94,21.6,19.87,23.33,688.0,0.27,34.8,34,-1.14,21,8,0,6,0,2.78,10.9,0,0
TND-2023-0028,2023-06-07,BRK-SOUTHERN,Novorossiysk,HAL,Thermal Coal,Panamax,RUS_HAL_PAN,72467.0,22.69,17,20.94,21.6,19.87,23.33,688.0,0.27,34.8,13,-5.25,10,6,0,7,0,5.05,10.9,0,0
TND-2023-0029,2023-03-04,BRK-ZENITH,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70709.0,11.99,31,11.73,12.17,11.2,13.14,619.0,0.43,42.3,36,2.41,25,5,0,1,1,-1.48,9.42,0,0
TND-2023-0029,2023-03-04,BRK-TRITON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,73606.0,12.08,19,11.73,12.17,11.2,13.14,619.0,0.43,42.3,14,6.72,22,5,0,2,0,-0.74,9.42,0,0
TND-2023-0029,2023-03-04,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71648.0,12.42,24,11.73,12.17,11.2,13.14,619.0,0.43,42.3,66,0.99,46,11,0,3,0,2.05,9.42,0,0
TND-2023-0029,2023-03-04,BRK-AEGEAN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74636.0,12.47,17,11.73,12.17,11.2,13.14,619.0,0.43,42.3,55,3.35,19,14,0,4,0,2.47,9.42,0,0
TND-2023-0029,2023-03-04,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70253.0,12.93,37,11.73,12.17,11.2,13.14,619.0,0.43,42.3,70,0.16,14,11,0,5,0,6.24,9.42,0,0
TND-2023-0029,2023-03-04,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,72959.0,13.12,27,11.73,12.17,11.2,13.14,619.0,0.43,42.3,50,-0.09,21,7,0,6,0,7.81,9.42,0,0
TND-2023-0030,2025-08-28,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,150106.0,29.95,37,28.7,29.67,27.3,32.04,670.5,0.15,6.6,73,0.85,30,5,0,1,1,0.94,6.04,0,0
TND-2023-0030,2025-08-28,BRK-PACIFIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,140079.0,31.27,22,28.7,29.67,27.3,32.04,670.5,0.15,6.6,79,3.97,21,1,0,2,0,5.39,6.04,0,0
TND-2023-0030,2025-08-28,BRK-EASTERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151722.0,31.66,43,28.7,29.67,27.3,32.04,670.5,0.15,6.6,20,2.27,27,4,0,3,0,6.71,6.04,0,0
TND-2023-0030,2025-08-28,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,142545.0,31.76,38,28.7,29.67,27.3,32.04,670.5,0.15,6.6,24,1.68,25,8,0,4,0,7.04,6.04,0,0
TND-2023-0031,2025-05-01,BRK-NAVIGATOR,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,74695.0,11.36,23,12.24,12.17,11.2,13.14,616.2,0.44,22.8,25,2.71,42,10,0,1,1,-6.66,15.67,0,0
TND-2023-0031,2025-05-01,BRK-HORIZON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75303.0,11.4,44,12.24,12.17,11.2,13.14,616.2,0.44,22.8,35,-0.08,6,6,0,2,0,-6.33,15.67,0,0
TND-2023-0031,2025-05-01,BRK-SOUTHERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,75416.0,11.48,39,12.24,12.17,11.2,13.14,616.2,0.44,22.8,45,2.31,47,4,0,3,0,-5.67,15.67,0,0
TND-2023-0031,2025-05-01,BRK-PACIFIC,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70878.0,11.51,19,12.24,12.17,11.2,13.14,616.2,0.44,22.8,75,1.13,14,9,0,4,0,-5.42,15.67,0,0
TND-2023-0031,2025-05-01,BRK-ALLIANCE,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71489.0,12.16,33,12.24,12.17,11.2,13.14,616.2,0.44,22.8,50,9.63,34,13,0,5,0,-0.08,15.67,0,0
TND-2023-0031,2025-05-01,BRK-ZENITH,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,71724.0,12.34,15,12.24,12.17,11.2,13.14,616.2,0.44,22.8,17,-3.19,21,2,0,6,0,1.4,15.67,0,0
TND-2023-0031,2025-05-01,BRK-GLOBAL,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69576.0,12.62,35,12.24,12.17,11.2,13.14,616.2,0.44,22.8,75,-2.96,28,7,0,7,0,3.7,15.67,0,0
TND-2023-0031,2025-05-01,BRK-TRITON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,68725.0,13.14,41,12.24,12.17,11.2,13.14,616.2,0.44,22.8,24,4.25,36,8,0,8,0,7.97,15.67,0,0
TND-2023-0032,2025-01-31,BRK-VANGUARD,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151919.0,27.37,43,29.3,28.28,26.02,30.54,771.9,0.37,21.8,67,0.95,14,10,0,1,1,-3.22,12.24,0,0
TND-2023-0032,2025-01-31,BRK-ALLIANCE,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,142993.0,28.07,25,29.3,28.28,26.02,30.54,771.9,0.37,21.8,63,0.55,26,13,0,2,0,-0.74,12.24,0,0
TND-2023-0032,2025-01-31,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,140579.0,28.87,15,29.3,28.28,26.02,30.54,771.9,0.37,21.8,49,0.89,7,14,0,3,0,2.09,12.24,0,0
TND-2023-0032,2025-01-31,BRK-MERIDIAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,151841.0,29.49,41,29.3,28.28,26.02,30.54,771.9,0.37,21.8,31,2.03,29,14,0,4,0,4.28,12.24,0,0
TND-2023-0032,2025-01-31,BRK-TRITON,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,139591.0,29.9,43,29.3,28.28,26.02,30.54,771.9,0.37,21.8,18,2.71,48,6,0,5,0,5.73,12.24,0,0
TND-2023-0032,2025-01-31,BRK-OCEANIC,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,148014.0,30.06,40,29.3,28.28,26.02,30.54,771.9,0.37,21.8,23,5.49,48,10,0,6,0,6.29,12.24,0,0
TND-2023-0032,2025-01-31,BRK-AEGEAN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144218.0,30.51,38,29.3,28.28,26.02,30.54,771.9,0.37,21.8,17,-1.76,9,8,0,7,0,7.89,12.24,0,0
TND-2023-0032,2025-01-31,BRK-APEX,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,140734.0,30.72,18,29.3,28.28,26.02,30.54,771.9,0.37,21.8,68,-0.13,32,5,0,8,0,8.63,12.24,1,0
TND-2023-0033,2023-12-31,BRK-MARITIME,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,140475.0,33.44,43,34.08,35.3,32.48,38.12,610.5,0.21,13.1,63,3.74,37,11,0,1,1,-5.27,14.98,0,0
TND-2023-0033,2023-12-31,BRK-GLOBAL,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,145587.0,33.86,37,34.08,35.3,32.48,38.12,610.5,0.21,13.1,53,1.58,47,5,0,2,0,-4.08,14.98,0,0
TND-2023-0033,2023-12-31,BRK-EASTERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144054.0,34.12,34,34.08,35.3,32.48,38.12,610.5,0.21,13.1,53,2.04,19,3,0,3,0,-3.34,14.98,0,0
TND-2023-0033,2023-12-31,BRK-SOUTHERN,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,138719.0,36.18,27,34.08,35.3,32.48,38.12,610.5,0.21,13.1,16,4.86,26,13,0,4,0,2.49,14.98,0,0
TND-2023-0033,2023-12-31,BRK-ZENITH,New Orleans,PAR,Coking Coal,Capesize,USA_PAR_CAP,144082.0,38.45,29,34.08,35.3,32.48,38.12,610.5,0.21,13.1,51,2.21,27,1,0,5,0,8.92,14.98,1,0
TND-2023-0034,2023-08-29,BRK-APEX,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70363.0,12.66,41,13.2,13.36,12.29,14.43,723.3,0.45,46.7,36,-5.28,33,4,0,1,1,-5.24,14.38,0,0
TND-2023-0034,2023-08-29,BRK-EASTERN,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,70620.0,12.7,22,13.2,13.36,12.29,14.43,723.3,0.45,46.7,65,2.49,26,6,0,2,0,-4.94,14.38,0,0
TND-2023-0034,2023-08-29,BRK-VANGUARD,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69344.0,12.85,37,13.2,13.36,12.29,14.43,723.3,0.45,46.7,44,-2.78,25,9,0,3,0,-3.82,14.38,0,0
TND-2023-0034,2023-08-29,BRK-TRITON,Taboneo,VIZ,Thermal Coal,Panamax,IND_VIZ_PAN,69661.0,13.19,35,13.2,13.36,12.29,14.43,723.3,0.45,46.7,23,2.49,44,3,0,4,0,-1.27,14.38,0,0
