date,route_id,origin,destination_port,vessel_class,freight_usd_mt,bunker_price_usd_mt,coal_price_usd_mt,market_regime_predicted,bearish_probability,bullish_probability,neutral_probability,market_score,freight_direction,market_volatility,forward_signal,bunker_pressure,port_pressure,chartering_signal
2025-04-12,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.161666666666665,554.7233333333334,133.21,BEARISH,0.8433564987736465,0.0679250393479245,0.08871846187842898,11.2,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-13,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.14,555.13,132.57,BEARISH,0.8415763924903534,0.07119869390637987,0.08722491360326641,11.5,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-14,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.11833333333333,555.5366666666666,134.25,BEARISH,0.8293604218721906,0.07273134716840018,0.09790823095940906,12.2,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-15,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.096666666666668,555.9433333333334,132.88,BEARISH,0.8317006175704896,0.0729847190290853,0.09531466340042492,12.1,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-16,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.075,556.35,131.19,BEARISH,0.8354253791554879,0.07516034798938201,0.08941427285512976,12.0,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-17,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.05333333333333,556.7566666666667,138.92,BEARISH,0.8369101162739112,0.07331662773736126,0.0897732559887271,11.8,RISING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-18,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.031666666666663,557.1633333333334,132.29,BEARISH,0.8343791454517722,0.0782910536077818,0.08732980094044565,12.2,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-19,AUS_DHA_PAN,Australia,Dhamra,Panamax,18.009999999999998,557.57,128.77,BEARISH,0.8358228594404244,0.07349989069990179,0.0906772498596736,11.9,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-20,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.988333333333333,557.9766666666667,131.47,BEARISH,0.8312499173751486,0.07527508565948082,0.0934749969653703,12.2,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-21,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.966666666666665,558.3833333333333,130.57,BEARISH,0.8315678190688082,0.07417137871219995,0.09426080221899161,12.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-22,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.945,558.7900000000001,134.7,BEARISH,0.8382286513194748,0.07351658660638938,0.08825476207413559,11.8,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-23,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.923333333333332,559.1966666666667,133.64,BEARISH,0.8367578732694975,0.07450677211920284,0.0887353546112999,11.9,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-24,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.901666666666667,559.6033333333334,133.74,BEARISH,0.8320031174699734,0.07536929844883979,0.09262758408118704,12.2,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-25,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.88,560.01,132.15,BEARISH,0.8276262995053653,0.07892576189956439,0.09344793859507054,12.6,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-26,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.858333333333334,560.4166666666667,132.28,BEARISH,0.8269984037409936,0.07867992612144226,0.09432167013756411,12.6,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-27,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.836666666666666,560.8233333333334,132.04,BEARISH,0.8227195853115837,0.08121615100069177,0.0960642636877246,12.9,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-28,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.815,561.23,132.57,BEARISH,0.8222794510593606,0.0852567560128544,0.09246379292778512,13.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-29,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.793333333333333,561.6366666666667,134.35,BEARISH,0.8223568302779823,0.0832201298612378,0.09442303986078006,13.0,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-04-30,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.77166666666667,562.0433333333334,133.3,BEARISH,0.8173650660155848,0.08569873714123423,0.09693619684318087,13.4,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-01,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.75,562.45,133.57,BEARISH,0.8221932974300736,0.08476251451761584,0.09304418805231054,13.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-02,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.711935483870967,562.0025806451613,133.53,BEARISH,0.8173969105983747,0.08836660348137518,0.09423648592025002,13.5,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-03,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.673870967741937,561.5551612903226,134.25,BEARISH,0.8136985622655705,0.09061610593003577,0.09568533180439368,13.8,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-05-04,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.635806451612904,561.1077419354839,133.02,BEARISH,0.8129369568952399,0.09624185520267056,0.09082118790208968,14.2,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-05,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.59774193548387,560.6603225806452,133.12,BEARISH,0.8208731323483243,0.08905652463918064,0.09007034301249485,13.4,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-06,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.559677419354838,560.2129032258065,134.73,BEARISH,0.8190675245841709,0.09517773796782773,0.08575473744800145,13.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-07,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.521612903225808,559.7654838709678,130.98,BEARISH,0.8301204328027542,0.08567474268446847,0.08420482451277753,12.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-08,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.483548387096775,559.3180645161291,130.55,BEARISH,0.8358740435289623,0.0850325846035318,0.07909337186750595,12.5,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-09,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.445483870967742,558.8706451612903,129.85,BEARISH,0.837636650987934,0.08407864038280474,0.07828470862926108,12.3,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-10,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.40741935483871,558.4232258064517,132.54,BEARISH,0.8322073246361477,0.08754527382714201,0.08024740153671055,12.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-11,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.36935483870968,557.9758064516129,128.43,BEARISH,0.8374566986533444,0.08182995661230193,0.08071334473435374,12.2,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-12,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.331290322580646,557.5283870967743,133.01,BEARISH,0.8381709714592321,0.08165952714684684,0.08016950139392108,12.2,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-13,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.293225806451613,557.0809677419355,131.83,BEARISH,0.8277777113565152,0.0851290025886351,0.08709328605484964,12.9,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-14,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.25516129032258,556.6335483870968,134.27,BEARISH,0.8257698615383495,0.08384684811570667,0.09038329034594379,12.9,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-15,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.21709677419355,556.1861290322581,130.61,BEARISH,0.8241997897534171,0.08581093803116417,0.08998927221541854,13.1,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-16,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.179032258064517,555.7387096774194,131.51,BEARISH,0.8267356310597921,0.08629024399117696,0.08697412494903098,13.0,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-17,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.140967741935484,555.2912903225807,134.11,BEARISH,0.8268423327253797,0.0832218384169688,0.08993582885765153,12.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-18,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.10290322580645,554.843870967742,134.59,BEARISH,0.8265492199665142,0.08729202629691911,0.08615875373656656,13.0,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-19,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.06483870967742,554.3964516129033,130.42,BEARISH,0.8232540568737394,0.08859440409920769,0.0881515390270531,13.3,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-20,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.026774193548388,553.9490322580646,132.1,BEARISH,0.8246335716240017,0.08747989656952224,0.08788653180647597,13.1,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-21,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.988709677419354,553.5016129032258,132.28,BEARISH,0.818228853133811,0.08682143122885838,0.09494971563733066,13.4,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-05-22,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.95064516129032,553.0541935483872,132.4,BULLISH,0.13893892340012004,0.6501928995333611,0.21086817706651886,75.6,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-05-23,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.91258064516129,552.6067741935484,131.08,BULLISH,0.13585719253347686,0.651090575396337,0.21305223207018628,75.8,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-05-24,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.87451612903226,552.1593548387098,134.13,BULLISH,0.1364221172022981,0.6512737068263083,0.21230417597139345,75.7,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-05-25,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.836451612903225,551.711935483871,127.74,BULLISH,0.13060333192067608,0.6625339891693847,0.20686267890993926,76.6,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-05-26,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.798387096774192,551.2645161290322,130.63,BULLISH,0.1364442743929102,0.6524877228096055,0.21106800279748414,75.8,FALLING,HIGH,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-05-27,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.760322580645163,550.8170967741936,132.33,BULLISH,0.13314903995662983,0.6476675091350209,0.2191834509083492,75.7,FALLING,HIGH,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-05-28,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.72225806451613,550.3696774193548,132.3,BULLISH,0.13672691296355927,0.6535545470797903,0.20971853995665027,75.8,FALLING,HIGH,NEUTRAL,LOW,LOW,ENTER / CONSIDER FIXING
2025-05-29,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.684193548387096,549.9222580645162,134.05,BULLISH,0.14137836838956386,0.6611652034397117,0.19745642817072442,76.0,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-05-30,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.646129032258067,549.4748387096774,133.7,BULLISH,0.13437265052090014,0.661044107270016,0.20458324220908394,76.3,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-05-31,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.608064516129033,549.0274193548388,130.68,BULLISH,0.14097663942282052,0.6492833512550419,0.20974000932213765,75.4,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-01,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.57,548.58,133.81,BULLISH,0.1392444147378279,0.6552951112567653,0.20546047400540687,75.8,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-02,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.590333333333334,548.015,129.66,BULLISH,0.13377363704744938,0.654320591364986,0.21190577158756474,76.0,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-03,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.610666666666667,547.45,132.82,BULLISH,0.12795472887659942,0.6672117797787611,0.2048334913446395,77.0,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-04,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.631,546.885,134.45,BULLISH,0.08943586283387502,0.7485412802263207,0.1620228569398039,83.0,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-05,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.651333333333334,546.32,133.13,BULLISH,0.08001852455108276,0.7688377585666989,0.15114371688221812,84.4,FALLING,HIGH,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-06,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.671666666666667,545.755,130.79,BULLISH,0.07972561341484846,0.7731499183067448,0.1471244682784063,84.7,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-07,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.692,545.19,129.79,BULLISH,0.07274959118664662,0.7956748601813648,0.13157554863198806,86.1,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-08,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.712333333333333,544.625,127.27,BULLISH,0.07510580204182682,0.7965325696996647,0.1283616282585081,86.1,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-09,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.732666666666667,544.0600000000001,130.82,BULLISH,0.07291291359331745,0.7992229424742464,0.12786414393243586,86.3,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,ENTER / CONSIDER FIXING
2025-06-10,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.753,543.495,127.84,BEARISH,0.671065187274712,0.16837395464496802,0.16056085808032006,24.9,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-11,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.773333333333333,542.9300000000001,128.36,BEARISH,0.6865255697772639,0.15554102192415484,0.15793340829858096,23.5,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-12,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.793666666666667,542.365,127.44,BEARISH,0.6858293808101663,0.15259474851796492,0.16157587067186863,23.3,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-13,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.814,541.8000000000001,128.77,BEARISH,0.687652257945709,0.14287199265435765,0.1694757493999333,22.8,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-14,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.834333333333333,541.235,129.51,BEARISH,0.6841764055851346,0.14180562382867934,0.174017970586186,22.9,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-15,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.854666666666667,540.6700000000001,129.98,BEARISH,0.6898683820101673,0.13306539603447667,0.1770662219553561,22.2,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-16,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.875,540.105,128.11,BEARISH,0.6964813201448405,0.13519017572917572,0.16832850412598405,21.9,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-17,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.895333333333333,539.54,131.32,BEARISH,0.6965188585122575,0.13033419322342435,0.1731469482643185,21.7,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-18,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.915666666666667,538.975,128.64,BEARISH,0.7031707779125665,0.13029073438809535,0.16653848769933874,21.4,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-19,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.936,538.41,127.35,BEARISH,0.7072919192090359,0.12455191031948891,0.1681561704714758,20.9,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-20,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.956333333333333,537.845,129.26,BEARISH,0.7034998757956993,0.12270217858948473,0.17379794561481643,21.0,FALLING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-21,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.976666666666667,537.28,132.6,BEARISH,0.7098504712690344,0.11820474288218508,0.17194478584878076,20.4,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-22,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.997,536.715,129.22,BEARISH,0.7117231981652038,0.11590421521627943,0.17237258661851704,20.2,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-23,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.017333333333333,536.15,127.7,BEARISH,0.7078172411749855,0.11699277528610719,0.1751899835389079,20.5,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-24,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.037666666666667,535.585,125.24,BEARISH,0.7093899830561163,0.12145126576558897,0.169158751178295,20.6,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-25,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.058,535.02,127.73,BEARISH,0.7141133016933874,0.1149998659032387,0.17088683240337413,20.0,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-26,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.078333333333333,534.455,128.51,BEARISH,0.7165895923089407,0.10589617159422841,0.17751423609683098,19.5,RISING,MEDIUM,NEUTRAL,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-27,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.098666666666666,533.89,127.14,BEARISH,0.7120467636893167,0.11610591822437588,0.17184731808630743,20.2,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-28,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.119,533.325,124.46,BEARISH,0.7290626370835208,0.11100385147205635,0.1599335114444228,19.1,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-29,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.139333333333333,532.76,125.96,BEARISH,0.7263330665887882,0.10557294300812575,0.1680939904030862,19.0,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-06-30,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.159666666666666,532.195,130.44,BEARISH,0.7274463828902001,0.11224667385798591,0.16030694325181402,19.2,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-01,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.18,531.63,130.28,BEARISH,0.7368333488148722,0.11264094393216323,0.1505257072529647,18.8,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-02,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.126129032258063,531.2993548387096,125.59,BEARISH,0.7917608431996916,0.08571974832451007,0.12251940847579812,14.7,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-03,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.072258064516127,530.9687096774194,128.66,BEARISH,0.879628804288783,0.06003212066458809,0.060339075046628804,9.0,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-04,AUS_DHA_PAN,Australia,Dhamra,Panamax,17.018387096774195,530.638064516129,124.9,BEARISH,0.8903605050219997,0.05538793480394728,0.05425156017405284,8.3,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-05,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.96451612903226,530.3074193548387,130.02,BEARISH,0.8912586320408973,0.054911151153660284,0.0538302168054423,8.2,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-06,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.910645161290322,529.9767741935484,127.65,BEARISH,0.8919935636054521,0.06278545181949927,0.04522098457504848,8.5,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-07,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.856774193548386,529.646129032258,129.01,BEARISH,0.8966819550615979,0.06069393046488084,0.04262411447352124,8.2,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-08,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.80290322580645,529.3154838709677,123.64,BEARISH,0.8878057032100559,0.06728205597631863,0.044912240813625284,9.0,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-09,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.749032258064517,528.9848387096774,128.37,BEARISH,0.8860070138844803,0.06624664926686336,0.04774633684865649,9.0,RISING,MEDIUM,NEGATIVE,LOW,MEDIUM,WAIT / AVOID AGGRESSIVE FIXING
2025-07-10,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.69516129032258,528.6541935483871,126.95,BEARISH,0.8821955859113043,0.07090347295396858,0.046900941134727106,9.4,FALLING,MEDIUM,NEGATIVE,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-11,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.641290322580645,528.3235483870968,128.62,BEARISH,0.8848556718196221,0.06967337882842303,0.0454709493519549,9.2,FALLING,MEDIUM,NEGATIVE,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-12,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.58741935483871,527.9929032258065,128.7,BEARISH,0.8738283500227302,0.07427475651068104,0.05189689346658878,10.0,FALLING,MEDIUM,NEGATIVE,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-13,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.533548387096772,527.6622580645161,126.95,BEARISH,0.8667099615108472,0.07718365557434897,0.056106382914803674,10.5,FALLING,MEDIUM,NEGATIVE,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-14,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.47967741935484,527.3316129032258,125.57,BEARISH,0.8594332611540655,0.08170145166938646,0.05886528717654801,11.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-15,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.425806451612903,527.0009677419355,128.28,BEARISH,0.8591747890610778,0.08068576955351692,0.06013944138540531,11.1,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-16,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.371935483870967,526.6703225806451,126.55,BEARISH,0.8527212849091113,0.08642151206154418,0.0608572030293447,11.7,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-17,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.31806451612903,526.3396774193549,124.88,BEARISH,0.8500574111144442,0.08457344431119804,0.06536914457435782,11.7,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-18,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.264193548387098,526.0090322580645,124.73,BEARISH,0.8406749191360531,0.09094031756311824,0.06838476330082861,12.5,FALLING,MEDIUM,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
2025-07-19,AUS_DHA_PAN,Australia,Dhamra,Panamax,16.210322580645162,525.6783870967741,123.57,BEARISH,0.8359984147755065,0.0914644553430867,0.07253712988140683,12.8,FALLING,HIGH,NEUTRAL,LOW,LOW,WAIT / AVOID AGGRESSIVE FIXING
