date,route_id,vessel_class,cargo_type,freight_usd_mt,tce_usd_day,source
2020-04-30,MOZ_VIZ_PAN,Panamax,Coal,23.51,13503,Synthetic (BDI benchmark)
2020-04-30,MOZ_VIZ_CAP,Capesize,Coal,18.46,18370,Synthetic (BDI benchmark)
2020-04-30,MOZ_DHA_PAN,Panamax,Coal,21.46,13368,Synthetic (BDI benchmark)
2020-04-30,MOZ_DHA_CAP,Capesize,Coal,23.99,18526,Synthetic (BDI benchmark)
2020-04-30,MOZ_GAN_PAN,Panamax,Coal,18.31,14105,Synthetic (BDI benchmark)
2020-04-30,MOZ_GAN_CAP,Capesize,Coal,19.4,19637,Synthetic (BDI benchmark)
2020-04-30,MOZ_GOP_PAN,Panamax,Coal,22.4,12971,Synthetic (BDI benchmark)
2020-04-30,MOZ_GOP_CAP,Capesize,Coal,19.22,15596,Synthetic (BDI benchmark)
2020-04-30,MOZ_HAL_PAN,Panamax,Coal,17.78,9642,Synthetic (BDI benchmark)
2020-04-30,MOZ_HAL_CAP,Capesize,Coal,20.86,16095,Synthetic (BDI benchmark)
2020-04-30,USA_PAR_PAN,Panamax,Coal,31.12,13152,Synthetic (BDI benchmark)
2020-04-30,USA_PAR_CAP,Capesize,Coal,35.32,17526,Synthetic (BDI benchmark)
2020-04-30,USA_VIZ_PAN,Panamax,Coal,30.12,10213,Synthetic (BDI benchmark)
2020-04-30,USA_VIZ_CAP,Capesize,Coal,32.67,16162,Synthetic (BDI benchmark)
2020-04-30,USA_DHA_PAN,Panamax,Coal,34.29,13196,Synthetic (BDI benchmark)
2020-04-30,USA_DHA_CAP,Capesize,Coal,30.26,16017,Synthetic (BDI benchmark)
2020-04-30,USA_GAN_PAN,Panamax,Coal,33.48,13312,Synthetic (BDI benchmark)
2020-04-30,USA_GAN_CAP,Capesize,Coal,29.29,17900,Synthetic (BDI benchmark)
2020-04-30,USA_GOP_PAN,Panamax,Coal,32.18,14552,Synthetic (BDI benchmark)
2020-04-30,USA_GOP_CAP,Capesize,Coal,32.76,18644,Synthetic (BDI benchmark)
2020-04-30,USA_HAL_PAN,Panamax,Coal,33.95,13174,Synthetic (BDI benchmark)
2020-04-30,USA_HAL_CAP,Capesize,Coal,29.14,16337,Synthetic (BDI benchmark)
2020-05-30,AUS_PAR_PAN,Panamax,Coal,16.81,9111,Synthetic (BDI benchmark)
2020-05-30,AUS_PAR_CAP,Capesize,Coal,16.92,15530,Synthetic (BDI benchmark)
2020-05-30,AUS_VIZ_PAN,Panamax,Coal,16.43,9336,Synthetic (BDI benchmark)
2020-05-30,AUS_VIZ_CAP,Capesize,Coal,18.93,16151,Synthetic (BDI benchmark)
2020-05-30,AUS_DHA_PAN,Panamax,Coal,15.3,9453,Synthetic (BDI benchmark)
2020-05-30,AUS_DHA_CAP,Capesize,Coal,17.54,17127,Synthetic (BDI benchmark)
2020-05-30,AUS_GAN_PAN,Panamax,Coal,16.52,12153,Synthetic (BDI benchmark)
2020-05-30,AUS_GAN_CAP,Capesize,Coal,17.94,15891,Synthetic (BDI benchmark)
2020-05-30,AUS_GOP_PAN,Panamax,Coal,17.46,9433,Synthetic (BDI benchmark)
2020-05-30,AUS_GOP_CAP,Capesize,Coal,14.79,17467,Synthetic (BDI benchmark)
2020-05-30,AUS_HAL_PAN,Panamax,Coal,16.59,10295,Synthetic (BDI benchmark)
2020-05-30,AUS_HAL_CAP,Capesize,Coal,14.6,16254,Synthetic (BDI benchmark)
2020-05-30,IND_PAR_PAN,Panamax,Coal,11.9,11235,Synthetic (BDI benchmark)
2020-05-30,IND_PAR_CAP,Capesize,Coal,11.66,17666,Synthetic (BDI benchmark)
2020-05-30,IND_VIZ_PAN,Panamax,Coal,10.4,9708,Synthetic (BDI benchmark)
2020-05-30,IND_VIZ_CAP,Capesize,Coal,9.14,17995,Synthetic (BDI benchmark)
2020-05-30,IND_DHA_PAN,Panamax,Coal,10.22,14981,Synthetic (BDI benchmark)
2020-05-30,IND_DHA_CAP,Capesize,Coal,9.5,19539,Synthetic (BDI benchmark)
2020-05-30,IND_GAN_PAN,Panamax,Coal,8.31,14838,Synthetic (BDI benchmark)
2020-05-30,IND_GAN_CAP,Capesize,Coal,8.54,17429,Synthetic (BDI benchmark)
2020-05-30,IND_GOP_PAN,Panamax,Coal,11.5,14287,Synthetic (BDI benchmark)
2020-05-30,IND_GOP_CAP,Capesize,Coal,11.9,17114,Synthetic (BDI benchmark)
2020-05-30,IND_HAL_PAN,Panamax,Coal,8.58,11667,Synthetic (BDI benchmark)
2020-05-30,IND_HAL_CAP,Capesize,Coal,9.91,15282,Synthetic (BDI benchmark)
2020-05-30,RUS_PAR_PAN,Panamax,Coal,19.09,9116,Synthetic (BDI benchmark)
2020-05-30,RUS_PAR_CAP,Capesize,Coal,21.72,15618,Synthetic (BDI benchmark)
2020-05-30,RUS_VIZ_PAN,Panamax,Coal,25.48,9977,Synthetic (BDI benchmark)
2020-05-30,RUS_VIZ_CAP,Capesize,Coal,19.56,18616,Synthetic (BDI benchmark)
2020-05-30,RUS_DHA_PAN,Panamax,Coal,26.31,12427,Synthetic (BDI benchmark)
2020-05-30,RUS_DHA_CAP,Capesize,Coal,22.93,15013,Synthetic (BDI benchmark)
2020-05-30,RUS_GAN_PAN,Panamax,Coal,22.35,11796,Synthetic (BDI benchmark)
2020-05-30,RUS_GAN_CAP,Capesize,Coal,21.54,19424,Synthetic (BDI benchmark)
2020-05-30,RUS_GOP_PAN,Panamax,Coal,20.24,9728,Synthetic (BDI benchmark)
2020-05-30,RUS_GOP_CAP,Capesize,Coal,20.43,19960,Synthetic (BDI benchmark)
2020-05-30,RUS_HAL_PAN,Panamax,Coal,18.44,13545,Synthetic (BDI benchmark)
2020-05-30,RUS_HAL_CAP,Capesize,Coal,19.76,19481,Synthetic (BDI benchmark)
2020-05-30,MOZ_PAR_PAN,Panamax,Coal,20.04,13564,Synthetic (BDI benchmark)
2020-05-30,MOZ_PAR_CAP,Capesize,Coal,20.45,17784,Synthetic (BDI benchmark)
2020-05-30,MOZ_VIZ_PAN,Panamax,Coal,22.02,13945,Synthetic (BDI benchmark)
2020-05-30,MOZ_VIZ_CAP,Capesize,Coal,20.4,17733,Synthetic (BDI benchmark)
2020-05-30,MOZ_DHA_PAN,Panamax,Coal,20.29,11799,Synthetic (BDI benchmark)
2020-05-30,MOZ_DHA_CAP,Capesize,Coal,21.6,19088,Synthetic (BDI benchmark)
2020-05-30,MOZ_GAN_PAN,Panamax,Coal,22.87,10757,Synthetic (BDI benchmark)
2020-05-30,MOZ_GAN_CAP,Capesize,Coal,21.46,15021,Synthetic (BDI benchmark)
2020-05-30,MOZ_GOP_PAN,Panamax,Coal,21.12,12387,Synthetic (BDI benchmark)
2020-05-30,MOZ_GOP_CAP,Capesize,Coal,20.65,17037,Synthetic (BDI benchmark)
2020-05-30,MOZ_HAL_PAN,Panamax,Coal,22.45,9798,Synthetic (BDI benchmark)
2020-05-30,MOZ_HAL_CAP,Capesize,Coal,20.69,16212,Synthetic (BDI benchmark)
2020-05-30,USA_PAR_PAN,Panamax,Coal,32.66,11031,Synthetic (BDI benchmark)
2020-05-30,USA_PAR_CAP,Capesize,Coal,30.01,19979,Synthetic (BDI benchmark)
2020-05-30,USA_VIZ_PAN,Panamax,Coal,32.82,12732,Synthetic (BDI benchmark)
2020-05-30,USA_VIZ_CAP,Capesize,Coal,33.5,15897,Synthetic (BDI benchmark)
2020-05-30,USA_DHA_PAN,Panamax,Coal,34.83,12681,Synthetic (BDI benchmark)
2020-05-30,USA_DHA_CAP,Capesize,Coal,28.67,15179,Synthetic (BDI benchmark)
2020-05-30,USA_GAN_PAN,Panamax,Coal,35.67,14900,Synthetic (BDI benchmark)
2020-05-30,USA_GAN_CAP,Capesize,Coal,31.28,19285,Synthetic (BDI benchmark)
2020-05-30,USA_GOP_PAN,Panamax,Coal,30.51,10217,Synthetic (BDI benchmark)
2020-05-30,USA_GOP_CAP,Capesize,Coal,36.16,17068,Synthetic (BDI benchmark)
2020-05-30,USA_HAL_PAN,Panamax,Coal,37.2,13930,Synthetic (BDI benchmark)
2020-05-30,USA_HAL_CAP,Capesize,Coal,36.09,18045,Synthetic (BDI benchmark)
2020-06-29,AUS_PAR_PAN,Panamax,Coal,14.92,11872,Synthetic (BDI benchmark)
2020-06-29,AUS_PAR_CAP,Capesize,Coal,15.96,17691,Synthetic (BDI benchmark)
2020-06-29,AUS_VIZ_PAN,Panamax,Coal,17.07,14374,Synthetic (BDI benchmark)
2020-06-29,AUS_VIZ_CAP,Capesize,Coal,18.93,17545,Synthetic (BDI benchmark)
2020-06-29,AUS_DHA_PAN,Panamax,Coal,16.28,11918,Synthetic (BDI benchmark)
2020-06-29,AUS_DHA_CAP,Capesize,Coal,15.84,17519,Synthetic (BDI benchmark)
2020-06-29,AUS_GAN_PAN,Panamax,Coal,17.34,11488,Synthetic (BDI benchmark)
2020-06-29,AUS_GAN_CAP,Capesize,Coal,14.96,16840,Synthetic (BDI benchmark)
2020-06-29,AUS_GOP_PAN,Panamax,Coal,15.24,10886,Synthetic (BDI benchmark)
2020-06-29,AUS_GOP_CAP,Capesize,Coal,17.35,16104,Synthetic (BDI benchmark)
2020-06-29,AUS_HAL_PAN,Panamax,Coal,14.19,12358,Synthetic (BDI benchmark)
2020-06-29,AUS_HAL_CAP,Capesize,Coal,14.23,18594,Synthetic (BDI benchmark)
2020-06-29,IND_PAR_PAN,Panamax,Coal,8.57,13363,Synthetic (BDI benchmark)
2020-06-29,IND_PAR_CAP,Capesize,Coal,11.21,15394,Synthetic (BDI benchmark)
2020-06-29,IND_VIZ_PAN,Panamax,Coal,10.29,14263,Synthetic (BDI benchmark)
2020-06-29,IND_VIZ_CAP,Capesize,Coal,10.63,15257,Synthetic (BDI benchmark)
2020-06-29,IND_DHA_PAN,Panamax,Coal,10.92,11709,Synthetic (BDI benchmark)
2020-06-29,IND_DHA_CAP,Capesize,Coal,10.76,19176,Synthetic (BDI benchmark)
2020-06-29,IND_GAN_PAN,Panamax,Coal,10.33,12846,Synthetic (BDI benchmark)
2020-06-29,IND_GAN_CAP,Capesize,Coal,9.3,19543,Synthetic (BDI benchmark)
2020-06-29,IND_GOP_PAN,Panamax,Coal,11.56,9716,Synthetic (BDI benchmark)
2020-06-29,IND_GOP_CAP,Capesize,Coal,11.12,19933,Synthetic (BDI benchmark)
2020-06-29,IND_HAL_PAN,Panamax,Coal,8.75,14559,Synthetic (BDI benchmark)
2020-06-29,IND_HAL_CAP,Capesize,Coal,10.02,15275,Synthetic (BDI benchmark)
2020-06-29,RUS_PAR_PAN,Panamax,Coal,23.09,12455,Synthetic (BDI benchmark)
2020-06-29,RUS_PAR_CAP,Capesize,Coal,21.15,16942,Synthetic (BDI benchmark)
2020-06-29,RUS_VIZ_PAN,Panamax,Coal,22.4,13650,Synthetic (BDI benchmark)
2020-06-29,RUS_VIZ_CAP,Capesize,Coal,22.58,17601,Synthetic (BDI benchmark)
2020-06-29,RUS_DHA_PAN,Panamax,Coal,21.53,10273,Synthetic (BDI benchmark)
2020-06-29,RUS_DHA_CAP,Capesize,Coal,19.61,19010,Synthetic (BDI benchmark)
2020-06-29,RUS_GAN_PAN,Panamax,Coal,19.65,10905,Synthetic (BDI benchmark)
2020-06-29,RUS_GAN_CAP,Capesize,Coal,23.3,19902,Synthetic (BDI benchmark)
2020-06-29,RUS_GOP_PAN,Panamax,Coal,23.57,9019,Synthetic (BDI benchmark)
2020-06-29,RUS_GOP_CAP,Capesize,Coal,19.1,18010,Synthetic (BDI benchmark)
2020-06-29,RUS_HAL_PAN,Panamax,Coal,26.78,12351,Synthetic (BDI benchmark)
2020-06-29,RUS_HAL_CAP,Capesize,Coal,22.31,18599,Synthetic (BDI benchmark)
2020-06-29,MOZ_PAR_PAN,Panamax,Coal,21.64,10544,Synthetic (BDI benchmark)
2020-06-29,MOZ_PAR_CAP,Capesize,Coal,21.82,15333,Synthetic (BDI benchmark)
2020-06-29,MOZ_VIZ_PAN,Panamax,Coal,22.48,13310,Synthetic (BDI benchmark)
2020-06-29,MOZ_VIZ_CAP,Capesize,Coal,18.94,17551,Synthetic (BDI benchmark)
2020-06-29,MOZ_DHA_PAN,Panamax,Coal,19.96,9287,Synthetic (BDI benchmark)
2020-06-29,MOZ_DHA_CAP,Capesize,Coal,18.95,16106,Synthetic (BDI benchmark)
2020-06-29,MOZ_GAN_PAN,Panamax,Coal,23.18,9435,Synthetic (BDI benchmark)
2020-06-29,MOZ_GAN_CAP,Capesize,Coal,24.32,15610,Synthetic (BDI benchmark)
2020-06-29,MOZ_GOP_PAN,Panamax,Coal,20.55,9594,Synthetic (BDI benchmark)
2020-06-29,MOZ_GOP_CAP,Capesize,Coal,20.33,16118,Synthetic (BDI benchmark)
2020-06-29,MOZ_HAL_PAN,Panamax,Coal,21.75,9052,Synthetic (BDI benchmark)
2020-06-29,MOZ_HAL_CAP,Capesize,Coal,19.97,19621,Synthetic (BDI benchmark)
2020-06-29,USA_PAR_PAN,Panamax,Coal,32.52,12629,Synthetic (BDI benchmark)
2020-06-29,USA_PAR_CAP,Capesize,Coal,31.57,19070,Synthetic (BDI benchmark)
2020-06-29,USA_VIZ_PAN,Panamax,Coal,33.08,13447,Synthetic (BDI benchmark)
2020-06-29,USA_VIZ_CAP,Capesize,Coal,35.2,19094,Synthetic (BDI benchmark)
2020-06-29,USA_DHA_PAN,Panamax,Coal,31.28,9250,Synthetic (BDI benchmark)
2020-06-29,USA_DHA_CAP,Capesize,Coal,33.77,16614,Synthetic (BDI benchmark)
2020-06-29,USA_GAN_PAN,Panamax,Coal,32.44,11869,Synthetic (BDI benchmark)
2020-06-29,USA_GAN_CAP,Capesize,Coal,29.08,17565,Synthetic (BDI benchmark)
2020-06-29,USA_GOP_PAN,Panamax,Coal,30.73,12237,Synthetic (BDI benchmark)
2020-06-29,USA_GOP_CAP,Capesize,Coal,31.85,17305,Synthetic (BDI benchmark)
2020-06-29,USA_HAL_PAN,Panamax,Coal,28.69,10952,Synthetic (BDI benchmark)
2020-06-29,USA_HAL_CAP,Capesize,Coal,31.94,15741,Synthetic (BDI benchmark)
2020-07-29,AUS_PAR_PAN,Panamax,Coal,18.1,12339,Synthetic (BDI benchmark)
2020-07-29,AUS_PAR_CAP,Capesize,Coal,18.03,16628,Synthetic (BDI benchmark)
2020-07-29,AUS_VIZ_PAN,Panamax,Coal,15.14,14347,Synthetic (BDI benchmark)
2020-07-29,AUS_VIZ_CAP,Capesize,Coal,16.56,15501,Synthetic (BDI benchmark)
2020-07-29,AUS_DHA_PAN,Panamax,Coal,16.89,11200,Synthetic (BDI benchmark)
2020-07-29,AUS_DHA_CAP,Capesize,Coal,18.47,16083,Synthetic (BDI benchmark)
2020-07-29,AUS_GAN_PAN,Panamax,Coal,17.38,13630,Synthetic (BDI benchmark)
2020-07-29,AUS_GAN_CAP,Capesize,Coal,15.76,17805,Synthetic (BDI benchmark)
2020-07-29,AUS_GOP_PAN,Panamax,Coal,14.97,10429,Synthetic (BDI benchmark)
2020-07-29,AUS_GOP_CAP,Capesize,Coal,16.1,15666,Synthetic (BDI benchmark)
2020-07-29,AUS_HAL_PAN,Panamax,Coal,17.72,11857,Synthetic (BDI benchmark)
2020-07-29,AUS_HAL_CAP,Capesize,Coal,15.86,17827,Synthetic (BDI benchmark)
2020-07-29,IND_PAR_PAN,Panamax,Coal,9.44,12691,Synthetic (BDI benchmark)
2020-07-29,IND_PAR_CAP,Capesize,Coal,12.51,17722,Synthetic (BDI benchmark)
2020-07-29,IND_VIZ_PAN,Panamax,Coal,11.6,9302,Synthetic (BDI benchmark)
2020-07-29,IND_VIZ_CAP,Capesize,Coal,11.69,16064,Synthetic (BDI benchmark)
2020-07-29,IND_DHA_PAN,Panamax,Coal,12.17,13448,Synthetic (BDI benchmark)
2020-07-29,IND_DHA_CAP,Capesize,Coal,10.25,18624,Synthetic (BDI benchmark)
2020-07-29,IND_GAN_PAN,Panamax,Coal,11.76,12512,Synthetic (BDI benchmark)
2020-07-29,IND_GAN_CAP,Capesize,Coal,10.38,15463,Synthetic (BDI benchmark)
2020-07-29,IND_GOP_PAN,Panamax,Coal,10.54,12446,Synthetic (BDI benchmark)
2020-07-29,IND_GOP_CAP,Capesize,Coal,9.54,16194,Synthetic (BDI benchmark)
2020-07-29,IND_HAL_PAN,Panamax,Coal,10.58,11860,Synthetic (BDI benchmark)
2020-07-29,IND_HAL_CAP,Capesize,Coal,11.93,18588,Synthetic (BDI benchmark)
2020-07-29,RUS_PAR_PAN,Panamax,Coal,23.55,14603,Synthetic (BDI benchmark)
2020-07-29,RUS_PAR_CAP,Capesize,Coal,24.3,15939,Synthetic (BDI benchmark)
2020-07-29,RUS_VIZ_PAN,Panamax,Coal,21.9,10939,Synthetic (BDI benchmark)
2020-07-29,RUS_VIZ_CAP,Capesize,Coal,24.68,19463,Synthetic (BDI benchmark)
2020-07-29,RUS_DHA_PAN,Panamax,Coal,21.65,11733,Synthetic (BDI benchmark)
2020-07-29,RUS_DHA_CAP,Capesize,Coal,22.89,16778,Synthetic (BDI benchmark)
2020-07-29,RUS_GAN_PAN,Panamax,Coal,19.86,10313,Synthetic (BDI benchmark)
2020-07-29,RUS_GAN_CAP,Capesize,Coal,21.46,17670,Synthetic (BDI benchmark)
2020-07-29,RUS_GOP_PAN,Panamax,Coal,22.86,14846,Synthetic (BDI benchmark)
2020-07-29,RUS_GOP_CAP,Capesize,Coal,21.34,16258,Synthetic (BDI benchmark)
2020-07-29,RUS_HAL_PAN,Panamax,Coal,22.83,9700,Synthetic (BDI benchmark)
2020-07-29,RUS_HAL_CAP,Capesize,Coal,24.33,19786,Synthetic (BDI benchmark)
2020-07-29,MOZ_PAR_PAN,Panamax,Coal,17.57,13347,Synthetic (BDI benchmark)
2020-07-29,MOZ_PAR_CAP,Capesize,Coal,22.81,19038,Synthetic (BDI benchmark)
2020-07-29,MOZ_VIZ_PAN,Panamax,Coal,19.87,13298,Synthetic (BDI benchmark)
2020-07-29,MOZ_VIZ_CAP,Capesize,Coal,22.3,18934,Synthetic (BDI benchmark)
2020-07-29,MOZ_DHA_PAN,Panamax,Coal,21.11,13419,Synthetic (BDI benchmark)
2020-07-29,MOZ_DHA_CAP,Capesize,Coal,21.3,17355,Synthetic (BDI benchmark)
2020-07-29,MOZ_GAN_PAN,Panamax,Coal,18.12,12248,Synthetic (BDI benchmark)
2020-07-29,MOZ_GAN_CAP,Capesize,Coal,23.37,17792,Synthetic (BDI benchmark)
2020-07-29,MOZ_GOP_PAN,Panamax,Coal,21.89,14949,Synthetic (BDI benchmark)
2020-07-29,MOZ_GOP_CAP,Capesize,Coal,23.24,15120,Synthetic (BDI benchmark)
2020-07-29,MOZ_HAL_PAN,Panamax,Coal,20.43,11618,Synthetic (BDI benchmark)
2020-07-29,MOZ_HAL_CAP,Capesize,Coal,18.34,19963,Synthetic (BDI benchmark)
2020-07-29,USA_PAR_PAN,Panamax,Coal,33.15,11196,Synthetic (BDI benchmark)
2020-07-29,USA_PAR_CAP,Capesize,Coal,29.69,17135,Synthetic (BDI benchmark)
2020-07-29,USA_VIZ_PAN,Panamax,Coal,33.02,10172,Synthetic (BDI benchmark)
2020-07-29,USA_VIZ_CAP,Capesize,Coal,34.38,18698,Synthetic (BDI benchmark)
2020-07-29,USA_DHA_PAN,Panamax,Coal,29.86,14796,Synthetic (BDI benchmark)
2020-07-29,USA_DHA_CAP,Capesize,Coal,35.45,19876,Synthetic (BDI benchmark)
2020-07-29,USA_GAN_PAN,Panamax,Coal,34.6,12361,Synthetic (BDI benchmark)
2020-07-29,USA_GAN_CAP,Capesize,Coal,32.36,16125,Synthetic (BDI benchmark)
2020-07-29,USA_GOP_PAN,Panamax,Coal,35.84,14499,Synthetic (BDI benchmark)
2020-07-29,USA_GOP_CAP,Capesize,Coal,30.26,16913,Synthetic (BDI benchmark)
2020-07-29,USA_HAL_PAN,Panamax,Coal,36.75,10873,Synthetic (BDI benchmark)
2020-07-29,USA_HAL_CAP,Capesize,Coal,28.93,15854,Synthetic (BDI benchmark)
2020-08-28,AUS_PAR_PAN,Panamax,Coal,17.14,10372,Synthetic (BDI benchmark)
2020-08-28,AUS_PAR_CAP,Capesize,Coal,16.85,16327,Synthetic (BDI benchmark)
2020-08-28,AUS_VIZ_PAN,Panamax,Coal,16.52,9010,Synthetic (BDI benchmark)
2020-08-28,AUS_VIZ_CAP,Capesize,Coal,16.05,15257,Synthetic (BDI benchmark)
2020-08-28,AUS_DHA_PAN,Panamax,Coal,16.46,9897,Synthetic (BDI benchmark)
2020-08-28,AUS_DHA_CAP,Capesize,Coal,15.54,17646,Synthetic (BDI benchmark)
2020-08-28,AUS_GAN_PAN,Panamax,Coal,17.55,14614,Synthetic (BDI benchmark)
2020-08-28,AUS_GAN_CAP,Capesize,Coal,17.53,18984,Synthetic (BDI benchmark)
2020-08-28,AUS_GOP_PAN,Panamax,Coal,14.17,10135,Synthetic (BDI benchmark)
2020-08-28,AUS_GOP_CAP,Capesize,Coal,16.04,19623,Synthetic (BDI benchmark)
2020-08-28,AUS_HAL_PAN,Panamax,Coal,16.94,11009,Synthetic (BDI benchmark)
2020-08-28,AUS_HAL_CAP,Capesize,Coal,18.53,19729,Synthetic (BDI benchmark)
2020-08-28,IND_PAR_PAN,Panamax,Coal,9.51,14973,Synthetic (BDI benchmark)
2020-08-28,IND_PAR_CAP,Capesize,Coal,11.33,19687,Synthetic (BDI benchmark)
2020-08-28,IND_VIZ_PAN,Panamax,Coal,9.99,9004,Synthetic (BDI benchmark)
2020-08-28,IND_VIZ_CAP,Capesize,Coal,10.2,15025,Synthetic (BDI benchmark)
2020-08-28,IND_DHA_PAN,Panamax,Coal,9.29,9653,Synthetic (BDI benchmark)
2020-08-28,IND_DHA_CAP,Capesize,Coal,9.09,15156,Synthetic (BDI benchmark)
2020-08-28,IND_GAN_PAN,Panamax,Coal,8.93,10409,Synthetic (BDI benchmark)
2020-08-28,IND_GAN_CAP,Capesize,Coal,9.51,15320,Synthetic (BDI benchmark)
2020-08-28,IND_GOP_PAN,Panamax,Coal,12.98,10471,Synthetic (BDI benchmark)
2020-08-28,IND_GOP_CAP,Capesize,Coal,10.24,18979,Synthetic (BDI benchmark)
2020-08-28,IND_HAL_PAN,Panamax,Coal,10.44,11183,Synthetic (BDI benchmark)
2020-08-28,IND_HAL_CAP,Capesize,Coal,9.44,16741,Synthetic (BDI benchmark)
2020-08-28,RUS_PAR_PAN,Panamax,Coal,22.44,13507,Synthetic (BDI benchmark)
2020-08-28,RUS_PAR_CAP,Capesize,Coal,21.4,17318,Synthetic (BDI benchmark)
2020-08-28,RUS_VIZ_PAN,Panamax,Coal,20.81,11774,Synthetic (BDI benchmark)
2020-08-28,RUS_VIZ_CAP,Capesize,Coal,25.48,18278,Synthetic (BDI benchmark)
2020-08-28,RUS_DHA_PAN,Panamax,Coal,18.92,11936,Synthetic (BDI benchmark)
2020-08-28,RUS_DHA_CAP,Capesize,Coal,20.46,17419,Synthetic (BDI benchmark)
2020-08-28,RUS_GAN_PAN,Panamax,Coal,22.66,10730,Synthetic (BDI benchmark)
2020-08-28,RUS_GAN_CAP,Capesize,Coal,25.64,19889,Synthetic (BDI benchmark)
2020-08-28,RUS_GOP_PAN,Panamax,Coal,23.89,12677,Synthetic (BDI benchmark)
2020-08-28,RUS_GOP_CAP,Capesize,Coal,21.99,15342,Synthetic (BDI benchmark)
2020-08-28,RUS_HAL_PAN,Panamax,Coal,23.49,10094,Synthetic (BDI benchmark)
2020-08-28,RUS_HAL_CAP,Capesize,Coal,22.35,19817,Synthetic (BDI benchmark)
2020-08-28,MOZ_PAR_PAN,Panamax,Coal,20.04,12975,Synthetic (BDI benchmark)
2020-08-28,MOZ_PAR_CAP,Capesize,Coal,21.4,18536,Synthetic (BDI benchmark)
2020-08-28,MOZ_VIZ_PAN,Panamax,Coal,20.01,9365,Synthetic (BDI benchmark)
2020-08-28,MOZ_VIZ_CAP,Capesize,Coal,19.61,18686,Synthetic (BDI benchmark)
2020-08-28,MOZ_DHA_PAN,Panamax,Coal,22.26,9309,Synthetic (BDI benchmark)
2020-08-28,MOZ_DHA_CAP,Capesize,Coal,20.65,18888,Synthetic (BDI benchmark)
2020-08-28,MOZ_GAN_PAN,Panamax,Coal,19.42,13561,Synthetic (BDI benchmark)
2020-08-28,MOZ_GAN_CAP,Capesize,Coal,20.49,17402,Synthetic (BDI benchmark)
2020-08-28,MOZ_GOP_PAN,Panamax,Coal,19.81,13891,Synthetic (BDI benchmark)
2020-08-28,MOZ_GOP_CAP,Capesize,Coal,22.36,19675,Synthetic (BDI benchmark)
2020-08-28,MOZ_HAL_PAN,Panamax,Coal,18.57,9987,Synthetic (BDI benchmark)
2020-08-28,MOZ_HAL_CAP,Capesize,Coal,21.65,15076,Synthetic (BDI benchmark)
2020-08-28,USA_PAR_PAN,Panamax,Coal,36.5,13964,Synthetic (BDI benchmark)
2020-08-28,USA_PAR_CAP,Capesize,Coal,28.46,16333,Synthetic (BDI benchmark)
2020-08-28,USA_VIZ_PAN,Panamax,Coal,29.14,9296,Synthetic (BDI benchmark)
2020-08-28,USA_VIZ_CAP,Capesize,Coal,31.91,15104,Synthetic (BDI benchmark)
2020-08-28,USA_DHA_PAN,Panamax,Coal,34.95,10782,Synthetic (BDI benchmark)
2020-08-28,USA_DHA_CAP,Capesize,Coal,34.47,19210,Synthetic (BDI benchmark)
2020-08-28,USA_GAN_PAN,Panamax,Coal,30.8,13905,Synthetic (BDI benchmark)
2020-08-28,USA_GAN_CAP,Capesize,Coal,33.51,17631,Synthetic (BDI benchmark)
2020-08-28,USA_GOP_PAN,Panamax,Coal,28.99,14878,Synthetic (BDI benchmark)
2020-08-28,USA_GOP_CAP,Capesize,Coal,31.38,15525,Synthetic (BDI benchmark)
2020-08-28,USA_HAL_PAN,Panamax,Coal,31.64,10549,Synthetic (BDI benchmark)
2020-08-28,USA_HAL_CAP,Capesize,Coal,35.25,17756,Synthetic (BDI benchmark)
2020-09-27,AUS_PAR_PAN,Panamax,Coal,15.82,11720,Synthetic (BDI benchmark)
2020-09-27,AUS_PAR_CAP,Capesize,Coal,18.4,15891,Synthetic (BDI benchmark)
2020-09-27,AUS_VIZ_PAN,Panamax,Coal,16.43,11383,Synthetic (BDI benchmark)
2020-09-27,AUS_VIZ_CAP,Capesize,Coal,16.35,18509,Synthetic (BDI benchmark)
2020-09-27,AUS_DHA_PAN,Panamax,Coal,17.12,12825,Synthetic (BDI benchmark)
2020-09-27,AUS_DHA_CAP,Capesize,Coal,15.42,15074,Synthetic (BDI benchmark)
2020-09-27,AUS_GAN_PAN,Panamax,Coal,16.2,12869,Synthetic (BDI benchmark)
2020-09-27,AUS_GAN_CAP,Capesize,Coal,16.81,17668,Synthetic (BDI benchmark)
2020-09-27,AUS_GOP_PAN,Panamax,Coal,16.79,11696,Synthetic (BDI benchmark)
2020-09-27,AUS_GOP_CAP,Capesize,Coal,18.22,17396,Synthetic (BDI benchmark)
2020-09-27,AUS_HAL_PAN,Panamax,Coal,18.65,9732,Synthetic (BDI benchmark)
2020-09-27,AUS_HAL_CAP,Capesize,Coal,16.04,15976,Synthetic (BDI benchmark)
2020-09-27,IND_PAR_PAN,Panamax,Coal,10.57,10214,Synthetic (BDI benchmark)
2020-09-27,IND_PAR_CAP,Capesize,Coal,9.53,17952,Synthetic (BDI benchmark)
2020-09-27,IND_VIZ_PAN,Panamax,Coal,9.72,9849,Synthetic (BDI benchmark)
2020-09-27,IND_VIZ_CAP,Capesize,Coal,10.01,15134,Synthetic (BDI benchmark)
2020-09-27,IND_DHA_PAN,Panamax,Coal,10.75,11684,Synthetic (BDI benchmark)
